"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"11541"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	549	554	"cancer_type_entity_p"	"601249"
"11542"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	707	712	"cancer_type_entity_p"	"601249"
"11543"	"p16"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	21	24	"gene_hgnc_entity"	"26338965"
"11544"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	49	53	"gene_hgnc_entity"	"26338965"
"11545"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	214	227	"cancer_type_entity_p"	"26338965"
"11546"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	364	369	"cancer_type_entity_p"	"26338965"
"11547"	"p16"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	381	384	"gene_hgnc_entity"	"26338965"
"11548"	"INK4A"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	385	390	"gene_hgnc_entity"	"26338965"
"11549"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	515	519	"gene_hgnc_entity"	"26338965"
"11550"	"p16"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	529	532	"gene_hgnc_entity"	"26338965"
"11551"	"INK4A"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	533	538	"gene_hgnc_entity"	"26338965"
"11552"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	551	555	"gene_hgnc_entity"	"26338965"
"11553"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	647	651	"gene_hgnc_entity"	"26338965"
"11554"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	698	702	"gene_hgnc_entity"	"26338965"
"11555"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	890	903	"cancer_type_entity_p"	"26338965"
"11556"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1200	1206	"cancer_type_entity_p"	"26338965"
"11557"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1407	1415	"chemical_entity_p"	"26338965"
"11558"	"p16"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	1443	1446	"gene_hgnc_entity"	"26338965"
"11559"	"INK4A"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	1447	1452	"gene_hgnc_entity"	"26338965"
"11560"	"CDKN2A"	"CDKN2A"	"CDKN2A"	"HGNC:1787"	"1029"	1461	1467	"gene_hgnc_entity"	"26338965"
"11561"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1504	1508	"gene_hgnc_entity"	"26338965"
"11562"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1560	1565	"cancer_type_entity_p"	"26338965"
"11563"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1590	1594	"gene_hgnc_entity"	"26338965"
"11564"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1638	1644	"cancer_type_entity_p"	"26338965"
"11565"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1733	1738	"cancer_type_entity_p"	"26338965"
"11566"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1781	1785	"gene_hgnc_entity"	"26338965"
"11567"	"HeLa cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	94	105	"cancer_type_entity_p"	"23192855"
"11568"	"epitheloid carcinoma HeLa"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	314	339	"cancer_type_entity_p"	"23192855"
"11569"	"procaspase-8 and -3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	548	567	"gene_hgnc_entity"	"23192855"
"11570"	"poly(ADP-ribose)polymerase"	"PARP1"	"PARP1"	"HGNC:270"	"142"	572	598	"gene_hgnc_entity"	"23192855"
"11571"	"Lewis lung carcinoma-inoculated"	"Lewis Lung Carcinoma"	"Lewis Lung Carcinoma"	"230102"	"D018827"	667	698	"cancer_type_entity_p"	"23192855"
"11572"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	742	747	"cancer_type_entity_p"	"23192855"
"11573"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	916	921	"cancer_type_entity_p"	"23192855"
"11574"	"dinitrophenol"	"Dinitrophenols"	"Dinitrophenols"	"59"	"D004140"	801	814	"chemical_entity_p"	"16136215"
"11575"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	1397	1424	"gene_entity"	"16136215"
"11576"	"interleukin-4"	"interleukin-4"	"interleukin-4"	"7622"	"43310"	1483	1496	"gene_entity"	"16136215"
"11577"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	155	164	"cancer_type_entity_cell"	"29660467"
"11578"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	855	864	"cancer_type_entity_cell"	"29660467"
"11579"	"nuclear factor kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	988	1010	"gene_hgnc_entity"	"29660467"
"11580"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1012	1021	"gene_hgnc_entity"	"29660467"
"11581"	"phenylpropanoid"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"969"	"C520402"	1464	1479	"chemical_entity_p"	"29660467"
"11582"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1506	1516	"chemical_entity_p"	"29660467"
"11583"	"SMO"	"SMO"	"SMO"	"HGNC:11119"	"6608"	1773	1776	"gene_hgnc_entity"	"29660467"
"11584"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1826	1835	"gene_hgnc_entity"	"29660467"
"11585"	"IkappaBalpha"	"NFKBIA"	"NFKBIA"	"HGNC:7797"	"4792"	1860	1872	"gene_hgnc_entity"	"29660467"
"11586"	"SMO"	"SMO"	"SMO"	"HGNC:11119"	"6608"	1895	1898	"gene_hgnc_entity"	"29660467"
"11587"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1932	1959	"gene_hgnc_entity"	"29660467"
"11588"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1961	1970	"gene_hgnc_entity"	"29660467"
"11589"	"interleukin-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1973	1986	"gene_hgnc_entity"	"29660467"
"11590"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1988	1992	"gene_hgnc_entity"	"29660467"
"11591"	"inducible nitric oxide synthase"	"NOS2"	"NOS2"	"HGNC:7873"	"4843"	2076	2107	"gene_hgnc_entity"	"29660467"
"11592"	"iNOS"	"NOS2"	"NOS2"	"HGNC:7873"	"4843"	2109	2113	"gene_hgnc_entity"	"29660467"
"11593"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	2132	2137	"gene_hgnc_entity"	"29660467"
"11594"	"matrix metallopeptidase-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	2144	2169	"gene_hgnc_entity"	"29660467"
"11595"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	2171	2176	"gene_hgnc_entity"	"29660467"
"11596"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	2196	2205	"cancer_type_entity_cell"	"29660467"
"11597"	"phenylpropanoid"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"969"	"C520402"	2391	2406	"chemical_entity_p"	"29660467"
"11598"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	2416	2425	"chemical_entity_p"	"29660467"
"11599"	"SMO"	"SMO"	"SMO"	"HGNC:11119"	"6608"	2452	2455	"gene_hgnc_entity"	"29660467"
"11600"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	2572	2581	"gene_hgnc_entity"	"29660467"
"11601"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	54	64	"chemical_entity_p"	"17137679"
"11602"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	425	430	"cancer_type_entity_p"	"17137679"
"11603"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	519	524	"cancer_type_entity_p"	"17137679"
"11604"	"rutin"	"Rutin"	"Rutin"	"123"	"D012431"	1130	1135	"chemical_entity_p"	"29899696"
"11605"	"rutin"	"Rutin"	"Rutin"	"123"	"D012431"	1320	1325	"chemical_entity_p"	"29899696"
"11606"	"FSHR"	"FSHR"	"FSHR"	"HGNC:3969"	"2492"	1361	1365	"gene_hgnc_entity"	"29899696"
"11607"	"FSHR"	"fshr"	"fshr"	"5965"	"33910"	1593	1597	"gene_entity"	"29899696"
"11608"	"FSHR"	"fshr"	"fshr"	"5965"	"33910"	1677	1681	"gene_entity"	"29899696"
"11609"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1934	1947	"cancer_type_entity_p"	"29899696"
"11610"	"rutin"	"Rutin"	"Rutin"	"123"	"D012431"	2087	2092	"chemical_entity_p"	"29899696"
"11611"	"di-t-butylphenyl"	"2-t-butyl-5-(4-t-butylphenyl)phenol"	"2-t-butyl-5-(4-t-butylphenyl)phenol"	"940"	"C514863"	85	101	"chemical_entity_p"	"11596202"
"11612"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	264	270	"cancer_type_entity_p"	"11596202"
"11613"	"3,5-di-t-butyl-4-hydroxy phenyl"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"1934"	"C038639"	330	361	"chemical_entity_p"	"11596202"
"11614"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	418	427	"chemical_entity_p"	"11596202"
"11615"	"SAR"	"SARDH"	"SARDH"	"HGNC:10536"	"1757"	813	816	"gene_hgnc_entity"	"11596202"
"11616"	"phenolic hydroxy"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1140	1156	"chemical_entity_p"	"11596202"
"11617"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	72	84	"chemical_entity_p"	"10430095"
"11618"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	125	138	"cancer_type_entity_p"	"10430095"
"11619"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	223	229	"cancer_type_entity_p"	"10430095"
"11620"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	654	666	"chemical_entity_p"	"10430095"
"11621"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	744	757	"cancer_type_entity_p"	"10430095"
"11622"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	780	785	"cancer_type_entity_cell"	"10430095"
"11623"	"Flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	787	799	"chemical_entity_p"	"10430095"
"11624"	"caspase 3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	930	939	"gene_hgnc_entity"	"10430095"
"11625"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	956	968	"chemical_entity_p"	"10430095"
"11626"	"poly(ADP-ribose) polymerase"	"PARP1"	"PARP1"	"HGNC:270"	"142"	1023	1050	"gene_hgnc_entity"	"10430095"
"11627"	"caspase 3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	1174	1183	"gene_hgnc_entity"	"10430095"
"11628"	"poly(ADP-ribose) polymerase"	"PARP1"	"PARP1"	"HGNC:270"	"142"	1189	1216	"gene_hgnc_entity"	"10430095"
"11629"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	1291	1303	"chemical_entity_p"	"10430095"
"11630"	"Flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	1711	1723	"chemical_entity_p"	"10430095"
"11631"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	1890	1902	"chemical_entity_p"	"10430095"
"11632"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	2104	2116	"chemical_entity_p"	"10430095"
"11633"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	2226	2238	"chemical_entity_p"	"10430095"
"11634"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	2278	2290	"chemical_entity_p"	"10430095"
"11635"	"epicatechin-3-gallate"	"epicatechin gallate"	"epicatechin gallate"	"5608"	"C062669"	81	102	"chemical_entity_p"	"18324763"
"11636"	"catechins"	"Catechin"	"Catechin"	"109"	"D002392"	153	162	"chemical_entity_p"	"18324763"
"11637"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	329	340	"chemical_entity_p"	"18324763"
"11638"	"catechin"	"Catechin"	"Catechin"	"109"	"D002392"	361	369	"chemical_entity_p"	"18324763"
"11639"	"3- O-(3,4,5-trimethoxybenzoyl)-(-)-epicatechin"	"3-O-(3,4,5-trimethoxybenzoyl)epicatechin"	"3-O-(3,4,5-trimethoxybenzoyl)epicatechin"	"5658"	"C529447"	388	434	"chemical_entity_p"	"18324763"
"11640"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	515	521	"cancer_type_entity_p"	"18324763"
"11641"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	545	553	"cancer_type_entity_p"	"18324763"
"11642"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	990	998	"cancer_type_entity_p"	"18324763"
"11643"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1197	1203	"cancer_type_entity_p"	"18324763"
"11644"	"flavonol glycosides"	"Flavonols"	"Flavonols"	"120"	"D044948"	4	23	"chemical_entity_p"	"16864455"
"11645"	"flavonol glycosides"	"Flavonols"	"Flavonols"	"120"	"D044948"	75	94	"chemical_entity_p"	"16864455"
"11646"	"kaempferol-7,4'-dimethyl ether"	"kaempferol-7-methyl ether"	"kaempferol-7-methyl ether"	"7478"	"C541117"	264	294	"chemical_entity_p"	"16864455"
"11647"	"rhamnetin"	"rhamnetin"	"rhamnetin"	"7557"	"C063423"	336	345	"chemical_entity_p"	"16864455"
"11648"	"3,5,7-trihydroxy-4'-methoxy-flavone-3-O-beta-d-galactopyranoside"	"hispidulin"	"hispidulin"	"6477"	"C055957"	368	432	"chemical_entity_p"	"16864455"
"11649"	"3,5,3'-trihydoxy-7,4'-dimethoxy-flavone-3-O-beta-d-galactopyranoside"	"3',5,7-trihydoxy-3,4',5'-trimethoxyflavone"	"3',5,7-trihydoxy-3,4',5'-trimethoxyflavone"	"4849"	"C433777"	438	506	"chemical_entity_p"	"16864455"
"11650"	"3,5,3',4'-tetrahydroxy-7-methoxy-flavone-3-O-beta-d-galactopyranoside"	"5,7,3',4'-tetrahydroxy-3-methoxy flavone"	"5,7,3',4'-tetrahydroxy-3-methoxy flavone"	"4855"	"C436444"	512	581	"chemical_entity_p"	"16864455"
"11651"	"3,5,3',4'-tetrahydroxy-7-methoxy-flavone-3-O-beta-d-glucopyranoside"	"5,7,3',4'-tetrahydroxy-3-methoxy flavone"	"5,7,3',4'-tetrahydroxy-3-methoxy flavone"	"4855"	"C436444"	587	654	"chemical_entity_p"	"16864455"
"11652"	"flavonol glycosides"	"Flavonols"	"Flavonols"	"120"	"D044948"	764	783	"chemical_entity_p"	"16864455"
"11653"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	874	879	"cancer_type_entity_p"	"16864455"
"11654"	"K562"	"Leukemia"	"k562"	"559"	"D007938"	892	896	"cancer_type_entity_cell"	"16864455"
"11655"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	898	902	"cancer_type_entity_cell"	"16864455"
"11656"	"Protocatechuic acid alkyl esters"	"protocatechuic acid methyl ester"	"protocatechuic acid methyl ester"	"2255"	"C531013"	25	57	"chemical_entity_p"	"28587764"
"11657"	"protocatechuic acid"	"protocatechuic acid"	"protocatechuic acid"	"2158"	"C009091"	476	495	"chemical_entity_p"	"28587764"
"11658"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	545	551	"cancer_type_entity_p"	"28587764"
"11659"	"non-cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	556	566	"cancer_type_entity_p"	"28587764"
"11660"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	604	613	"cancer_type_entity_cell"	"28587764"
"11661"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	743	749	"cancer_type_entity_p"	"28587764"
"11662"	"caspase-9"	"CASP9"	"CASP9"	"HGNC:1511"	"842"	1265	1274	"gene_hgnc_entity"	"28587764"
"11663"	"protocatechuic acid"	"protocatechuic acid"	"protocatechuic acid"	"2158"	"C009091"	1453	1472	"chemical_entity_p"	"28587764"
"11664"	"flavonone naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	4	24	"chemical_entity_p"	"21762688"
"11665"	"isolated colonic epithelia"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	56	82	"cancer_type_entity_p"	"21762688"
"11666"	"bioflavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	147	160	"chemical_entity_p"	"21762688"
"11667"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	238	248	"chemical_entity_p"	"21762688"
"11668"	"Naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	363	373	"chemical_entity_p"	"21762688"
"11669"	"4',5,7-trihydroxyflavanone"	"naringenin"	"naringenin"	"6062"	"C005273"	375	401	"chemical_entity_p"	"21762688"
"11670"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	478	495	"cancer_type_entity_p"	"21762688"
"11671"	"naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	623	633	"chemical_entity_p"	"21762688"
"11672"	"colonic mucosae"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	668	683	"cancer_type_entity_p"	"21762688"
"11673"	"Naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	685	695	"chemical_entity_p"	"21762688"
"11674"	"Naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	903	913	"chemical_entity_p"	"21762688"
"11675"	"naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	1150	1160	"chemical_entity_p"	"21762688"
"11676"	"naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	1342	1352	"chemical_entity_p"	"21762688"
"11677"	"naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	1529	1539	"chemical_entity_p"	"21762688"
"11678"	"NKCC1"	"nkcc1"	"nkcc1"	"14940"	"84936"	1576	1581	"gene_entity"	"21762688"
"11679"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	508	514	"cancer_type_entity_p"	"24786628"
"11680"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	876	884	"chemical_entity_p"	"24786628"
"11681"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	914	924	"chemical_entity_p"	"24786628"
"11682"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	926	934	"chemical_entity_p"	"24786628"
"11683"	"baicalein"	"baicalein"	"baicalein"	"6065"	"C006680"	936	945	"chemical_entity_p"	"24786628"
"11684"	"chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	947	955	"chemical_entity_p"	"24786628"
"11685"	"epicatechin"	"Catechin"	"Catechin"	"109"	"D002392"	957	968	"chemical_entity_p"	"24786628"
"11686"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	970	979	"chemical_entity_p"	"24786628"
"11687"	"myricetin"	"myricetin"	"myricetin"	"4519"	"C040015"	981	990	"chemical_entity_p"	"24786628"
"11688"	"naringenin"	"naringenin"	"naringenin"	"6062"	"C005273"	992	1002	"chemical_entity_p"	"24786628"
"11689"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1004	1013	"chemical_entity_p"	"24786628"
"11690"	"sakuranetin"	"sakuranetin"	"sakuranetin"	"4698"	"C099724"	1015	1026	"chemical_entity_p"	"24786628"
"11691"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1070	1076	"cancer_type_entity_p"	"24786628"
"11692"	"chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	1737	1745	"chemical_entity_p"	"24786628"
"11693"	"epicatechin"	"Catechin"	"Catechin"	"109"	"D002392"	1747	1758	"chemical_entity_p"	"24786628"
"11694"	"myricetin"	"myricetin"	"myricetin"	"4519"	"C040015"	1760	1769	"chemical_entity_p"	"24786628"
"11695"	"sakuranetin"	"sakuranetin"	"sakuranetin"	"4698"	"C099724"	1771	1782	"chemical_entity_p"	"24786628"
"11696"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	1836	1844	"chemical_entity_p"	"24786628"
"11697"	"baicalein"	"baicalein"	"baicalein"	"6065"	"C006680"	1846	1855	"chemical_entity_p"	"24786628"
"11698"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1860	1868	"chemical_entity_p"	"24786628"
"11699"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	4	15	"chemical_entity_p"	"24373791"
"11700"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	20	35	"cancer_type_entity_p"	"24373791"
"11701"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	75	86	"chemical_entity_p"	"24373791"
"11702"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	178	193	"cancer_type_entity_p"	"24373791"
"11703"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	195	198	"cancer_type_entity_p"	"24373791"
"11704"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	266	277	"chemical_entity_p"	"24373791"
"11705"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	324	327	"cancer_type_entity_p"	"24373791"
"11706"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	512	523	"chemical_entity_p"	"24373791"
"11707"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	541	550	"chemical_entity_p"	"24373791"
"11708"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	552	560	"chemical_entity_p"	"24373791"
"11709"	"prostate carcinogenesis"	"prostate carcinogenesis"	"prostate carcinogenesis"	"D063646"	"D063646"	591	614	"hallmark"	"24373791"
"11710"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	671	682	"chemical_entity_p"	"24373791"
"11711"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	852	863	"chemical_entity_p"	"24373791"
"11712"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	867	870	"cancer_type_entity_p"	"24373791"
"11713"	"isoflavone"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	933	943	"chemical_entity_p"	"24373791"
"11714"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	983	986	"cancer_type_entity_p"	"24373791"
"11715"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1348	1354	"cancer_type_entity_p"	"24373791"
"11716"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1463	1474	"chemical_entity_p"	"24373791"
"11717"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1513	1528	"cancer_type_entity_p"	"24373791"
"11718"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	32	38	"cancer_type_entity_p"	"15126603"
"11719"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	641	652	"chemical_entity_p"	"15126603"
"11720"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	820	826	"cancer_type_entity_p"	"15126603"
"11721"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1277	1283	"cancer_type_entity_p"	"15126603"
"11722"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1379	1385	"cancer_type_entity_p"	"15126603"
"11723"	"Leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	81	89	"cancer_type_entity_p"	"26434864"
"11724"	"hesperidin"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	283	293	"chemical_entity_p"	"26434864"
"11725"	"HSP"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	295	298	"chemical_entity_p"	"26434864"
"11726"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	437	443	"cancer_type_entity_p"	"26434864"
"11727"	"HSP"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	581	584	"chemical_entity_p"	"26434864"
"11728"	"T acute lymphoblastic leukemia"	"Acute Lymphoblastic Leukemia"	"Acute Lymphoblastic Leukemia"	"560"	"D054198"	606	636	"cancer_type_entity_p"	"26434864"
"11729"	"HSP"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	733	736	"chemical_entity_p"	"26434864"
"11730"	"annexin V"	"ANXA5"	"ANXA5"	"HGNC:543"	"308"	858	867	"gene_hgnc_entity"	"26434864"
"11731"	"IL-1a"	"IL1A"	"IL1A"	"HGNC:5991"	"3552"	929	934	"gene_hgnc_entity"	"26434864"
"11732"	"IL1-b"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	936	941	"gene_hgnc_entity"	"26434864"
"11733"	"IL-2"	"IL2"	"IL2"	"HGNC:6001"	"3558"	943	947	"gene_hgnc_entity"	"26434864"
"11734"	"IL-4"	"IL4"	"IL4"	"HGNC:6014"	"3565"	949	953	"gene_hgnc_entity"	"26434864"
"11735"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	955	959	"gene_hgnc_entity"	"26434864"
"11736"	"IL-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	961	966	"gene_hgnc_entity"	"26434864"
"11737"	"IL-17A"	"IL17A"	"IL17A"	"HGNC:5981"	"3605"	968	974	"gene_hgnc_entity"	"26434864"
"11738"	"IFNg"	"IFNG"	"IFNG"	"HGNC:5438"	"3458"	976	980	"gene_hgnc_entity"	"26434864"
"11739"	"TNFa"	"TNF"	"TNF"	"HGNC:11892"	"7124"	982	986	"gene_hgnc_entity"	"26434864"
"11740"	"TGFb"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	988	992	"gene_hgnc_entity"	"26434864"
"11741"	"HSP"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	1264	1267	"chemical_entity_p"	"26434864"
"11742"	"necrotic fractions"	"necrotic fractions"	"necrotic fractions"	"D009336"	"D009336"	1437	1455	"hallmark"	"26434864"
"11743"	"necrotic fraction"	"necrotic fraction"	"necrotic fraction"	"D009336"	"D009336"	1516	1533	"hallmark"	"26434864"
"11744"	"HSP"	"Hesperidin"	"Hesperidin"	"112"	"D006569"	1565	1568	"chemical_entity_p"	"26434864"
"11745"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1597	1601	"gene_hgnc_entity"	"26434864"
"11746"	"IL-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	1606	1611	"gene_hgnc_entity"	"26434864"
"11747"	"Delphinidin"	"delphinidin"	"delphinidin"	"5489"	"C017185"	0	11	"chemical_entity_p"	"12566096"
