"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"9977"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	767	772	"cancer_type_entity_p"	"21966475"
"9978"	"non-small cell lung cancer"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	792	818	"cancer_type_entity_p"	"21966475"
"9979"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	820	825	"cancer_type_entity_p"	"21966475"
"9980"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	832	837	"cancer_type_entity_p"	"21966475"
"9981"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	852	857	"gene_hgnc_entity"	"21966475"
"9982"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	935	944	"chemical_entity_p"	"21966475"
"9983"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	962	967	"gene_hgnc_entity"	"21966475"
"9984"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1025	1030	"gene_hgnc_entity"	"21966475"
"9985"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1044	1049	"cancer_type_entity_p"	"21966475"
"9986"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1137	1142	"cancer_type_entity_p"	"21966475"
"9987"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1188	1193	"cancer_type_entity_p"	"21966475"
"9988"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1211	1216	"gene_hgnc_entity"	"21966475"
"9989"	"Hsc70"	"HSPA8"	"HSPA8"	"HGNC:5241"	"3312"	1249	1254	"gene_hgnc_entity"	"21966475"
"9990"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1434	1439	"gene_hgnc_entity"	"21966475"
"9991"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1443	1448	"cancer_type_entity_p"	"21966475"
"9992"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1492	1497	"gene_hgnc_entity"	"21966475"
"9993"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1593	1598	"gene_hgnc_entity"	"21966475"
"9994"	"N-CoR"	"NCOR1"	"NCOR1"	"HGNC:7672"	"9611"	1675	1680	"gene_hgnc_entity"	"21966475"
"9995"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1740	1745	"cancer_type_entity_p"	"21966475"
"9996"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	46	51	"gene_hgnc_entity"	"23640461"
"9997"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	111	116	"gene_hgnc_entity"	"23640461"
"9998"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	173	179	"cancer_type_entity_p"	"23640461"
"9999"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	299	305	"cancer_type_entity_p"	"23640461"
"10000"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	409	414	"gene_hgnc_entity"	"23640461"
"10001"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	510	515	"gene_hgnc_entity"	"23640461"
"10002"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	673	678	"gene_hgnc_entity"	"23640461"
"10003"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	708	713	"gene_hgnc_entity"	"23640461"
"10004"	"ABT-737"	"ABT-737"	"ABT-737"	"871"	"C501332"	731	738	"chemical_entity_p"	"23640461"
"10005"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	760	765	"gene_hgnc_entity"	"23640461"
"10006"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1224	1229	"gene_hgnc_entity"	"23640461"
"10007"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	0	7	"chemical_entity_p"	"29152088"
"10008"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	44	50	"gene_hgnc_entity"	"29152088"
"10009"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	58	70	"cancer_type_entity_p"	"29152088"
"10010"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	137	144	"chemical_entity_p"	"29152088"
"10011"	"acetylsalicylic acid"	"Aspirin"	"Aspirin"	"49"	"D001241"	146	166	"chemical_entity_p"	"29152088"
"10012"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	200	206	"gene_hgnc_entity"	"29152088"
"10013"	"colorectal carcinoma"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	214	234	"cancer_type_entity_p"	"29152088"
"10014"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	247	253	"gene_hgnc_entity"	"29152088"
"10015"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	264	273	"cancer_type_entity_p"	"29152088"
"10016"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	292	299	"chemical_entity_p"	"29152088"
"10017"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	337	343	"gene_hgnc_entity"	"29152088"
"10018"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	351	363	"cancer_type_entity_p"	"29152088"
"10019"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	489	496	"chemical_entity_p"	"29152088"
"10020"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	519	525	"gene_hgnc_entity"	"29152088"
"10021"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	533	545	"cancer_type_entity_p"	"29152088"
"10022"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	561	567	"gene_hgnc_entity"	"29152088"
"10023"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	578	590	"cancer_type_entity_p"	"29152088"
"10024"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	643	650	"chemical_entity_p"	"29152088"
"10025"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	690	696	"gene_hgnc_entity"	"29152088"
"10026"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	712	718	"gene_hgnc_entity"	"29152088"
"10027"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	735	747	"cancer_type_entity_p"	"29152088"
"10028"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	778	785	"chemical_entity_p"	"29152088"
"10029"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	831	843	"cancer_type_entity_p"	"29152088"
"10030"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	892	899	"chemical_entity_p"	"29152088"
"10031"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	982	988	"gene_hgnc_entity"	"29152088"
"10032"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1054	1061	"chemical_entity_p"	"29152088"
"10033"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1119	1125	"gene_hgnc_entity"	"29152088"
"10034"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1147	1153	"gene_hgnc_entity"	"29152088"
"10035"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1207	1214	"chemical_entity_p"	"29152088"
"10036"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1301	1307	"gene_hgnc_entity"	"29152088"
"10037"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1329	1335	"gene_hgnc_entity"	"29152088"
"10038"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1353	1360	"chemical_entity_p"	"29152088"
"10039"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1405	1411	"gene_hgnc_entity"	"29152088"
"10040"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1588	1595	"chemical_entity_p"	"29152088"
"10041"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1696	1702	"gene_hgnc_entity"	"29152088"
"10042"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1711	1723	"cancer_type_entity_p"	"29152088"
"10043"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1738	1744	"gene_hgnc_entity"	"29152088"
"10044"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1755	1767	"cancer_type_entity_p"	"29152088"
"10045"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1809	1816	"chemical_entity_p"	"29152088"
"10046"	"PIK3CA"	"PIK3CA"	"PIK3CA"	"HGNC:8975"	"5290"	1840	1846	"gene_hgnc_entity"	"29152088"
"10047"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1854	1866	"cancer_type_entity_p"	"29152088"
"10048"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	102	109	"chemical_entity_p"	"12746227"
"10049"	"peritonitis"	"Peritoneal Neoplasms"	"Peritoneal Neoplasms"	"11136"	"D010534"	888	899	"cancer_type_entity_p"	"12746227"
"10050"	"Luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	0	8	"chemical_entity_p"	"12230117"
"10051"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	157	169	"hallmark"	"12230117"
"10052"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	194	221	"gene_entity"	"12230117"
"10053"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	272	299	"gene_entity"	"12230117"
"10054"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	482	490	"chemical_entity_p"	"12230117"
"10055"	"rosmarinic acid"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	492	507	"chemical_entity_p"	"12230117"
"10056"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	582	590	"chemical_entity_p"	"12230117"
"10057"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	636	663	"gene_entity"	"12230117"
"10058"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	874	882	"chemical_entity_p"	"12230117"
"10059"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	8	17	"chemical_entity_p"	"27059089"
"10060"	"fisetin"	"fisetin"	"fisetin"	"4502"	"C017875"	18	25	"chemical_entity_p"	"27059089"
"10061"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	30	36	"cancer_type_entity_p"	"27059089"
"10062"	"Cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	63	69	"cancer_type_entity_p"	"27059089"
"10063"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	316	326	"chemical_entity_p"	"27059089"
"10064"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	614	620	"cancer_type_entity_p"	"27059089"
"10065"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	655	664	"chemical_entity_p"	"27059089"
"10066"	"fisetin"	"fisetin"	"fisetin"	"4502"	"C017875"	665	672	"chemical_entity_p"	"27059089"
"10067"	"3,3',4',7-tetrahydroxyflavone"	"fisetin"	"fisetin"	"4502"	"C017875"	674	703	"chemical_entity_p"	"27059089"
"10068"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	790	796	"cancer_type_entity_p"	"27059089"
"10069"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	1113	1120	"cancer_type_entity_p"	"27059089"
"10070"	"fisetin"	"fisetin"	"fisetin"	"4502"	"C017875"	1279	1286	"chemical_entity_p"	"27059089"
"10071"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	1303	1310	"cancer_type_entity_p"	"27059089"
"10072"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	29	37	"chemical_entity_p"	"29448633"
"10073"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	94	102	"chemical_entity_p"	"29448633"
"10074"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	104	107	"chemical_entity_p"	"29448633"
"10075"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	254	257	"chemical_entity_p"	"29448633"
"10076"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	321	324	"chemical_entity_p"	"29448633"
"10077"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	451	454	"chemical_entity_p"	"29448633"
"10078"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	649	652	"chemical_entity_p"	"29448633"
"10079"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	711	714	"chemical_entity_p"	"29448633"
"10080"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	911	914	"chemical_entity_p"	"29448633"
"10081"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	961	964	"chemical_entity_p"	"29448633"
"10082"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	973	979	"cancer_type_entity_p"	"29448633"
"10083"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	987	997	"cancer_type_entity_cell"	"29448633"
"10084"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1034	1040	"cancer_type_entity_p"	"29448633"
"10085"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1048	1058	"cancer_type_entity_cell"	"29448633"
"10086"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1351	1354	"chemical_entity_p"	"29448633"
"10087"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1538	1541	"chemical_entity_p"	"29448633"
"10088"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1572	1580	"chemical_entity_p"	"29448633"
"10089"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1671	1677	"cancer_type_entity_p"	"29448633"
"10090"	"Baicalein"	"baicalein"	"baicalein"	"6065"	"C006680"	0	9	"chemical_entity_p"	"29223854"
"10091"	"liver inflammation"	"liver inflammation"	"liver inflammation"	"D007249"	"D007249"	19	37	"hallmark"	"29223854"
"10092"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	75	80	"gene_entity"	"29223854"
"10093"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	81	85	"gene_entity"	"29223854"
"10094"	"Baicalein"	"baicalein"	"baicalein"	"6065"	"C006680"	213	222	"chemical_entity_p"	"29223854"
"10095"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	224	226	"chemical_entity_p"	"29223854"
"10096"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	306	308	"chemical_entity_p"	"29223854"
"10097"	"alanine aminotransferase"	"alanine aminotransferase"	"alanine aminotransferase"	"6658"	"37651"	425	449	"gene_entity"	"29223854"
"10098"	"AST"	"ast"	"ast"	"14978"	"85147"	486	489	"gene_entity"	"29223854"
"10099"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	572	574	"chemical_entity_p"	"29223854"
"10100"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	716	718	"chemical_entity_p"	"29223854"
"10101"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	825	827	"chemical_entity_p"	"29223854"
"10102"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	944	949	"gene_entity"	"29223854"
"10103"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	951	955	"gene_entity"	"29223854"
"10104"	"Myd88"	"myd88"	"myd88"	"10142"	"57782"	957	962	"gene_entity"	"29223854"
"10105"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1041	1045	"gene_entity"	"29223854"
"10106"	"tumor necrosis factor"	"tumor necrosis factor"	"tumor necrosis factor"	"17028"	"96162"	1050	1071	"gene_entity"	"29223854"
"10107"	"TNF"	"tnf"	"tnf"	"17028"	"96161"	1073	1076	"gene_entity"	"29223854"
"10108"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	1139	1141	"chemical_entity_p"	"29223854"
"10109"	"HepG2"	"Liver Cancer"	"hepg-2"	"506"	"D008113"	1178	1183	"cancer_type_entity_cell"	"29223854"
"10110"	"AST"	"ast"	"ast"	"14978"	"85147"	1267	1270	"gene_entity"	"29223854"
"10111"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	1302	1304	"chemical_entity_p"	"29223854"
"10112"	"HepG2"	"Liver Cancer"	"hepg-2"	"506"	"D008113"	1358	1363	"cancer_type_entity_cell"	"29223854"
"10113"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	1418	1420	"chemical_entity_p"	"29223854"
"10114"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	1458	1463	"gene_entity"	"29223854"
"10115"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	1465	1469	"gene_entity"	"29223854"
"10116"	"Myd88"	"myd88"	"myd88"	"10142"	"57782"	1471	1476	"gene_entity"	"29223854"
"10117"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1522	1527	"gene_entity"	"29223854"
"10118"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1529	1533	"gene_entity"	"29223854"
"10119"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1538	1543	"gene_entity"	"29223854"
"10120"	"BA"	"baicalein"	"baicalein"	"6065"	"C006680"	1576	1578	"chemical_entity_p"	"29223854"
"10121"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	121	127	"cancer_type_entity_p"	"19131254"
"10122"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	516	530	"hallmark"	"19131254"
"10123"	"skin carcinogenesis"	"skin carcinogenesis"	"skin carcinogenesis"	"D063646"	"D063646"	803	822	"hallmark"	"19131254"
"10124"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	915	923	"chemical_entity_p"	"19131254"
"10125"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	1034	1048	"hallmark"	"19131254"
"10126"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	114	123	"cancer_type_entity_cell"	"19117331"
"10127"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	516	543	"gene_entity"	"19117331"
"10128"	"interleukin-1beta"	"interleukin-1beta"	"interleukin-1beta"	"7606"	"43191"	545	562	"gene_entity"	"19117331"
"10129"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	605	613	"cancer_type_entity_cell"	"19117331"
"10130"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	686	693	"chemical_entity_p"	"19117331"
"10131"	"matrix metalloproteinase-2"	"MMP2"	"MMP2"	"HGNC:7166"	"4313"	1114	1140	"gene_hgnc_entity"	"19117331"
"10132"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1186	1198	"hallmark"	"19117331"
"10133"	"HT1080"	"Fibrosarcoma"	"ht-1080"	"6176"	"D005354"	1272	1278	"cancer_type_entity_cell"	"19117331"
"10134"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1340	1352	"hallmark"	"19117331"
"10135"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	0	4	"gene_hgnc_entity"	"24886624"
"10136"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	76	80	"gene_hgnc_entity"	"24886624"
"10137"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	290	294	"gene_hgnc_entity"	"24886624"
"10138"	"cyclin K"	"CCNK"	"CCNK"	"HGNC:1596"	"8812"	330	338	"gene_hgnc_entity"	"24886624"
"10139"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	407	411	"gene_hgnc_entity"	"24886624"
"10140"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	517	521	"gene_hgnc_entity"	"24886624"
"10141"	"AIDS"	"AIDS-Related Cancers"	"AIDS-Related Cancers"	"480"	"D000163"	561	565	"cancer_type_entity_p"	"24886624"
"10142"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	567	573	"cancer_type_entity_p"	"24886624"
"10143"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	575	587	"hallmark"	"24886624"
"10144"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	659	663	"gene_hgnc_entity"	"24886624"
"10145"	"glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	740	752	"cancer_type_entity_p"	"24886624"
"10146"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	773	777	"gene_hgnc_entity"	"24886624"
"10147"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	848	852	"gene_hgnc_entity"	"24886624"
"10148"	"Flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	895	907	"chemical_entity_p"	"24886624"
"10149"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	1207	1211	"gene_hgnc_entity"	"24886624"
"10150"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	1342	1346	"gene_hgnc_entity"	"24886624"
"10151"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	1467	1471	"gene_hgnc_entity"	"24886624"
"10152"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	1538	1542	"gene_hgnc_entity"	"24886624"
"10153"	"HEXIM1"	"HEXIM1"	"HEXIM1"	"HGNC:24953"	"10614"	1681	1687	"gene_hgnc_entity"	"24886624"
"10154"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	1700	1704	"gene_hgnc_entity"	"24886624"
"10155"	"HEXIM1"	"HEXIM1"	"HEXIM1"	"HGNC:24953"	"10614"	1845	1851	"gene_hgnc_entity"	"24886624"
"10156"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	2032	2036	"gene_hgnc_entity"	"24886624"
"10157"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	2103	2107	"gene_hgnc_entity"	"24886624"
"10158"	"CDK9"	"CDK9"	"CDK9"	"HGNC:1780"	"1025"	2317	2321	"gene_hgnc_entity"	"24886624"
"10159"	"Proanthocyanidins"	"Proanthocyanidins"	"Proanthocyanidins"	"130"	"D044945"	0	17	"chemical_entity_p"	"21642017"
"10160"	"proanthocyanidins"	"Proanthocyanidins"	"Proanthocyanidins"	"130"	"D044945"	260	277	"chemical_entity_p"	"21642017"
"10161"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	296	300	"chemical_entity_p"	"21642017"
"10162"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	348	352	"chemical_entity_p"	"21642017"
"10163"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	659	664	"gene_entity"	"21642017"
"10164"	"NF-kB"	"nf-kb"	"nf-kb"	"10540"	"60271"	730	735	"gene_entity"	"21642017"
"10165"	"IKKa"	"ikka"	"ikka"	"3134"	"17723"	958	962	"gene_entity"	"21642017"
"10166"	"IKKa"	"ikka"	"ikka"	"3134"	"17723"	1006	1010	"gene_entity"	"21642017"
"10167"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	1014	1018	"chemical_entity_p"	"21642017"
"10168"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	1190	1194	"chemical_entity_p"	"21642017"
"10169"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1247	1252	"gene_entity"	"21642017"
"10170"	"IKKa"	"ikka"	"ikka"	"3134"	"17723"	1256	1260	"gene_entity"	"21642017"
"10171"	"NF-kB"	"nf-kb"	"nf-kb"	"10540"	"60271"	1296	1301	"gene_entity"	"21642017"
"10172"	"colon mucosa"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1309	1321	"cancer_type_entity_p"	"21642017"
"10173"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	1323	1327	"chemical_entity_p"	"21642017"
"10174"	"GSPE"	"Grape Seed Proanthocyanidins"	"Grape Seed Proanthocyanidins"	"7853"	"C511402"	1507	1511	"chemical_entity_p"	"21642017"
"10175"	"NF-kB"	"nf-kb"	"nf-kb"	"10540"	"60271"	1589	1594	"gene_entity"	"21642017"
"10176"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	0	5	"cancer_type_entity_cell"	"1728602"
"10177"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	6	19	"cancer_type_entity_p"	"1728602"
"10178"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	137	142	"cancer_type_entity_cell"	"1728602"
"10179"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	156	162	"cancer_type_entity_p"	"1728602"
"10180"	"phenol-red"	"Phenolsulfonphthalein"	"Phenolsulfonphthalein"	"69"	"D010637"	528	538	"chemical_entity_p"	"1728602"
"10181"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1766	1771	"cancer_type_entity_cell"	"1728602"
"10182"	"transmembrane member 16A"	"ANO1"	"ANO1"	"HGNC:21625"	"55107"	14	38	"gene_hgnc_entity"	"28452066"
"10183"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	86	96	"chemical_entity_p"	"28452066"
"10184"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	112	121	"chemical_entity_p"	"28452066"
"10185"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	174	184	"chemical_entity_p"	"28452066"
"10186"	"Transmembrane member 16A"	"ANO1"	"ANO1"	"HGNC:21625"	"55107"	338	362	"gene_hgnc_entity"	"28452066"
"10187"	"TMEM16A"	"ANO1"	"ANO1"	"HGNC:21625"	"55107"	364	371	"gene_hgnc_entity"	"28452066"
"10188"	"TMEM16A"	"ANO1"	"ANO1"	"HGNC:21625"	"55107"	498	505	"gene_hgnc_entity"	"28452066"
"10189"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	545	551	"cancer_type_entity_p"	"28452066"
