"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"9320"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1058	1061	"gene_hgnc_entity"	"21461585"
"9321"	"p38"	"MAPK14"	"MAPK14"	"HGNC:6876"	"1432"	1066	1069	"gene_hgnc_entity"	"21461585"
"9322"	"GA"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	1134	1136	"chemical_entity_p"	"21461585"
"9323"	"GA"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	1236	1238	"chemical_entity_p"	"21461585"
"9324"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	20	24	"gene_hgnc_entity"	"17701591"
"9325"	"BCRP"	"ABCG2"	"ABCG2"	"HGNC:74"	"9429"	29	33	"gene_hgnc_entity"	"17701591"
"9326"	"lymphocytic leukaemia"	"Leukemia, Lymphoid"	"Leukemia, Lymphoid"	"8644"	"D007945"	56	77	"cancer_type_entity_p"	"17701591"
"9327"	"phloroglucinol"	"Phloroglucinol"	"Phloroglucinol"	"93"	"D010696"	156	170	"chemical_entity_p"	"17701591"
"9328"	"lymphocytic leukaemia"	"Leukemia, Lymphoid"	"Leukemia, Lymphoid"	"8644"	"D007945"	211	232	"cancer_type_entity_p"	"17701591"
"9329"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	369	373	"gene_hgnc_entity"	"17701591"
"9330"	"MDR1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	374	378	"gene_hgnc_entity"	"17701591"
"9331"	"ABC"	"ABCB6"	"ABCB6"	"HGNC:47"	"10058"	383	386	"gene_hgnc_entity"	"17701591"
"9332"	"ATP-binding cassette"	"ABCB6"	"ABCB6"	"HGNC:47"	"10058"	388	408	"gene_hgnc_entity"	"17701591"
"9333"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	546	550	"gene_hgnc_entity"	"17701591"
"9334"	"breast cancer resistance protein"	"ABCG2"	"ABCG2"	"HGNC:74"	"9429"	692	724	"gene_hgnc_entity"	"17701591"
"9335"	"BCRP"	"ABCG2"	"ABCG2"	"HGNC:74"	"9429"	726	730	"gene_hgnc_entity"	"17701591"
"9336"	"ABC"	"ABCB6"	"ABCB6"	"HGNC:47"	"10058"	741	744	"gene_hgnc_entity"	"17701591"
"9337"	"BCRP"	"ABCG2"	"ABCG2"	"HGNC:74"	"9429"	774	778	"gene_hgnc_entity"	"17701591"
"9338"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	939	943	"gene_hgnc_entity"	"17701591"
"9339"	"BCRP"	"ABCG2"	"ABCG2"	"HGNC:74"	"9429"	948	952	"gene_hgnc_entity"	"17701591"
"9340"	"myeloid leukaemia"	"Leukemia Myeloid"	"Leukemia Myeloid"	"572"	"D007951"	979	996	"cancer_type_entity_p"	"17701591"
"9341"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	1102	1106	"gene_hgnc_entity"	"17701591"
"9342"	"haematological malignancies"	"Neoplasms, Vascular Tissue"	"Neoplasms, Vascular Tissue"	"10021"	"D009383"	1199	1226	"cancer_type_entity_p"	"17701591"
"9343"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	8	"chemical_entity_p"	"26656720"
"9344"	"Adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	74	85	"gene_hgnc_entity"	"26656720"
"9345"	"Adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	221	232	"gene_hgnc_entity"	"26656720"
"9346"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	310	324	"hallmark"	"26656720"
"9347"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	326	334	"chemical_entity_p"	"26656720"
"9348"	"diferuloylmethane"	"Curcumin"	"Curcumin"	"8"	"D003474"	336	353	"chemical_entity_p"	"26656720"
"9349"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	423	431	"chemical_entity_p"	"26656720"
"9350"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	576	587	"gene_hgnc_entity"	"26656720"
"9351"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	592	600	"chemical_entity_p"	"26656720"
"9352"	"non-small cell lung cancer"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	604	630	"cancer_type_entity_p"	"26656720"
"9353"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	632	637	"cancer_type_entity_p"	"26656720"
"9354"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	701	712	"gene_hgnc_entity"	"26656720"
"9355"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	723	729	"cancer_type_entity_p"	"26656720"
"9356"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	776	781	"cancer_type_entity_p"	"26656720"
"9357"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	930	941	"gene_hgnc_entity"	"26656720"
"9358"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1059	1067	"chemical_entity_p"	"26656720"
"9359"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1116	1120	"cancer_type_entity_cell"	"26656720"
"9360"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	1149	1160	"gene_hgnc_entity"	"26656720"
"9361"	"adiponectin receptor 1"	"ADIPOR1"	"ADIPOR1"	"HGNC:24040"	"51094"	1188	1210	"gene_hgnc_entity"	"26656720"
"9362"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1212	1220	"chemical_entity_p"	"26656720"
"9363"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1258	1263	"cancer_type_entity_p"	"26656720"
"9364"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1274	1278	"cancer_type_entity_cell"	"26656720"
"9365"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	1289	1300	"gene_hgnc_entity"	"26656720"
"9366"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	1340	1351	"gene_hgnc_entity"	"26656720"
"9367"	"NSCLC"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	1385	1390	"cancer_type_entity_p"	"26656720"
"9368"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1406	1414	"chemical_entity_p"	"26656720"
"9369"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1467	1471	"cancer_type_entity_cell"	"26656720"
"9370"	"adiponectin"	"ADIPOQ"	"ADIPOQ"	"HGNC:13633"	"9370"	1492	1503	"gene_hgnc_entity"	"26656720"
"9371"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1564	1572	"chemical_entity_p"	"26656720"
"9372"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	1636	1647	"cancer_type_entity_p"	"26656720"
"9373"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	24	32	"chemical_entity_p"	"27094172"
"9374"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	108	116	"chemical_entity_p"	"27094172"
"9375"	"type of cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	226	241	"cancer_type_entity_p"	"27094172"
"9376"	"pancreatic cancers"	"Pancreatic Cancer"	"Pancreatic Cancer"	"507"	"D010190"	260	278	"cancer_type_entity_p"	"27094172"
"9377"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	303	311	"chemical_entity_p"	"27094172"
"9378"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	316	322	"cancer_type_entity_p"	"27094172"
"9379"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	381	389	"chemical_entity_p"	"27094172"
"9380"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	553	561	"chemical_entity_p"	"27094172"
"9381"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	634	642	"chemical_entity_p"	"27094172"
"9382"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	856	861	"cancer_type_entity_p"	"27094172"
"9383"	"cervix carcinoma"	"Cervical Cancer"	"Cervical Cancer"	"540"	"D002583"	927	943	"cancer_type_entity_p"	"27094172"
"9384"	"Panc-1"	"Pancreatic Cancer"	"panc-1"	"507"	"D010190"	989	995	"cancer_type_entity_cell"	"27094172"
"9385"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1081	1086	"cancer_type_entity_p"	"27094172"
"9386"	"glyoxalase I"	"GLO1"	"GLO1"	"HGNC:4323"	"2739"	1325	1337	"gene_hgnc_entity"	"27094172"
"9387"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1590	1598	"chemical_entity_p"	"27094172"
"9388"	"prostate tumor"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	87	101	"cancer_type_entity_p"	"10624710"
"9389"	"Pancreatic and prostate cancers"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	118	149	"cancer_type_entity_p"	"10624710"
"9390"	"pancreatic and prostate cancers"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	257	288	"cancer_type_entity_p"	"10624710"
"9391"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	395	400	"cancer_type_entity_p"	"10624710"
"9392"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	447	458	"chemical_entity_p"	"10624710"
"9393"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	493	504	"chemical_entity_p"	"10624710"
"9394"	"theaflavins"	"theaflavin"	"theaflavin"	"4559"	"C056068"	518	529	"chemical_entity_p"	"10624710"
"9395"	"epicatechin-3-gallate"	"epicatechin gallate"	"epicatechin gallate"	"5608"	"C062669"	579	600	"chemical_entity_p"	"10624710"
"9396"	"ECG"	"epicatechin gallate"	"epicatechin gallate"	"5608"	"C062669"	602	605	"chemical_entity_p"	"10624710"
"9397"	"epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	611	637	"chemical_entity_p"	"10624710"
"9398"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	639	643	"chemical_entity_p"	"10624710"
"9399"	"pancreatic adenocarcinoma"	"Carcinoma, Pancreatic Ductal"	"pancreatic adenocarcinoma"	"20423"	"D021441"	668	693	"cancer_type_entity_e"	"10624710"
"9400"	"prostate tumor"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	705	719	"cancer_type_entity_p"	"10624710"
"9401"	"LNCaP"	"Prostate Cancer"	"lncap"	"527"	"D011471"	721	726	"cancer_type_entity_cell"	"10624710"
"9402"	"pancreatic tumor"	"Pancreatic Cancer"	"Pancreatic Cancer"	"507"	"D010190"	829	845	"cancer_type_entity_p"	"10624710"
"9403"	"ECG"	"epicatechin gallate"	"epicatechin gallate"	"5608"	"C062669"	988	991	"chemical_entity_p"	"10624710"
"9404"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	996	1000	"chemical_entity_p"	"10624710"
"9405"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1079	1083	"chemical_entity_p"	"10624710"
"9406"	"K-ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	1116	1121	"gene_hgnc_entity"	"10624710"
"9407"	"mdr-1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	1263	1268	"gene_hgnc_entity"	"10624710"
"9408"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1288	1292	"chemical_entity_p"	"10624710"
"9409"	"LNCaP"	"Prostate Cancer"	"lncap"	"527"	"D011471"	1368	1373	"cancer_type_entity_cell"	"10624710"
"9410"	"mdr-1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	1459	1464	"gene_hgnc_entity"	"10624710"
"9411"	"pancreatic cancer"	"Pancreatic Cancer"	"Pancreatic Cancer"	"507"	"D010190"	1697	1714	"cancer_type_entity_p"	"10624710"
"9412"	"methylsulfonyl chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	6	30	"chemical_entity_p"	"23877542"
"9413"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	78	93	"cancer_type_entity_p"	"23877542"
"9414"	"hormone-refractory prostate cancer"	"Prostatic Neoplasms, Castration-Resistant"	"Prostatic Neoplasms, Castration-Resistant"	"27924"	"D064129"	238	272	"cancer_type_entity_p"	"23877542"
"9415"	"HRPC"	"Prostatic Neoplasms, Castration-Resistant"	"Prostatic Neoplasms, Castration-Resistant"	"27924"	"D064129"	274	278	"cancer_type_entity_p"	"23877542"
"9416"	"HRPC"	"Prostatic Neoplasms, Castration-Resistant"	"Prostatic Neoplasms, Castration-Resistant"	"27924"	"D064129"	356	360	"cancer_type_entity_p"	"23877542"
"9417"	"2'-hydroxy-4-methylsulfonylchalcone"	"2'-hydroxy-4-methylsulfonylchalcone"	"2'-hydroxy-4-methylsulfonylchalcone"	"5730"	"C000601196"	428	463	"chemical_entity_e"	"23877542"
"9418"	"4'-chloro-2'-hydroxy-4-methylsulfonylchalcone"	"4'-chloro-2'-hydroxy-4-methylsulfonylchalcone"	"4'-chloro-2'-hydroxy-4-methylsulfonylchalcone"	"5731"	"C000601197"	476	521	"chemical_entity_e"	"23877542"
"9419"	"prostate carcinoma"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	621	639	"cancer_type_entity_p"	"23877542"
"9420"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	646	650	"cancer_type_entity_cell"	"23877542"
"9421"	"DU145"	"Prostate Cancer"	"du-145"	"527"	"D011471"	655	660	"cancer_type_entity_cell"	"23877542"
"9422"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	801	810	"chemical_entity_p"	"23877542"
"9423"	"caspase-9"	"CASP9"	"CASP9"	"HGNC:1511"	"842"	836	845	"gene_hgnc_entity"	"23877542"
"9424"	"caspase-8"	"CASP8"	"CASP8"	"HGNC:1509"	"841"	854	863	"gene_hgnc_entity"	"23877542"
"9425"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	867	871	"cancer_type_entity_cell"	"23877542"
"9426"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	892	901	"chemical_entity_p"	"23877542"
"9427"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	923	927	"cancer_type_entity_cell"	"23877542"
"9428"	"caspase-9"	"CASP9"	"CASP9"	"HGNC:1511"	"842"	1019	1028	"gene_hgnc_entity"	"23877542"
"9429"	"caspase-3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	1033	1042	"gene_hgnc_entity"	"23877542"
"9430"	"PARP"	"COL11A2"	"COL11A2"	"HGNC:2187"	"1302"	1055	1059	"gene_hgnc_entity"	"23877542"
"9431"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1179	1182	"gene_hgnc_entity"	"23877542"
"9432"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	1281	1285	"cancer_type_entity_cell"	"23877542"
"9433"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1286	1301	"cancer_type_entity_p"	"23877542"
"9434"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	1363	1368	"gene_hgnc_entity"	"23877542"
"9435"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1567	1570	"gene_hgnc_entity"	"23877542"
"9436"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	1577	1582	"gene_hgnc_entity"	"23877542"
"9437"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	1615	1619	"cancer_type_entity_cell"	"23877542"
"9438"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1620	1635	"cancer_type_entity_p"	"23877542"
"9439"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	26	34	"chemical_entity_p"	"15843753"
"9440"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	58	70	"cancer_type_entity_p"	"15843753"
"9441"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	78	83	"cancer_type_entity_cell"	"15843753"
"9442"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	134	142	"chemical_entity_p"	"15843753"
"9443"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	166	178	"cancer_type_entity_p"	"15843753"
"9444"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	191	196	"cancer_type_entity_cell"	"15843753"
"9445"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	309	314	"cancer_type_entity_cell"	"15843753"
"9446"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	419	427	"chemical_entity_p"	"15843753"
"9447"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	492	500	"chemical_entity_p"	"15843753"
"9448"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	564	572	"chemical_entity_p"	"15843753"
"9449"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	649	657	"chemical_entity_p"	"15843753"
"9450"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	695	700	"cancer_type_entity_cell"	"15843753"
"9451"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	748	756	"chemical_entity_p"	"15843753"
"9452"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	767	775	"chemical_entity_p"	"15843753"
"9453"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	800	805	"cancer_type_entity_cell"	"15843753"
"9454"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	888	896	"chemical_entity_p"	"15843753"
"9455"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	957	965	"chemical_entity_p"	"15843753"
"9456"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1012	1020	"chemical_entity_p"	"15843753"
"9457"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	1073	1078	"cancer_type_entity_cell"	"15843753"
"9458"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1106	1114	"chemical_entity_p"	"15843753"
"9459"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	1159	1164	"cancer_type_entity_cell"	"15843753"
"9460"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1186	1194	"chemical_entity_p"	"15843753"
"9461"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1245	1253	"chemical_entity_p"	"15843753"
"9462"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1319	1327	"chemical_entity_p"	"15843753"
"9463"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	1366	1371	"cancer_type_entity_cell"	"15843753"
"9464"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	153	165	"hallmark"	"27679575"
"9465"	"colitis-related colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	203	231	"cancer_type_entity_p"	"27679575"
"9466"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	233	236	"cancer_type_entity_p"	"27679575"
"9467"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	286	291	"cancer_type_entity_p"	"27679575"
"9468"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	400	412	"hallmark"	"27679575"
"9469"	"CD11b"	"cd11b"	"cd11b"	"7882"	"44891"	517	522	"gene_entity"	"27679575"
"9470"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	553	556	"cancer_type_entity_p"	"27679575"
"9471"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	690	693	"cancer_type_entity_p"	"27679575"
"9472"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	716	723	"cancer_type_entity_cell"	"27679575"
"9473"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	744	752	"cancer_type_entity_p"	"27679575"
"9474"	"dinitrophenol"	"Dinitrophenols"	"Dinitrophenols"	"59"	"D004140"	827	840	"chemical_entity_p"	"27679575"
"9475"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1003	1008	"gene_entity"	"27679575"
"9476"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1013	1017	"gene_entity"	"27679575"
"9477"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	1021	1028	"cancer_type_entity_cell"	"27679575"
"9478"	"p65"	"p65"	"p65"	"13597"	"77172"	1114	1117	"gene_entity"	"27679575"
"9479"	"p65"	"p65"	"p65"	"13597"	"77172"	1136	1139	"gene_entity"	"27679575"
"9480"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	1205	1213	"cancer_type_entity_cell"	"27679575"
"9481"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1265	1268	"cancer_type_entity_p"	"27679575"
"9482"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1569	1574	"gene_entity"	"27679575"
"9483"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1576	1580	"gene_entity"	"27679575"
"9484"	"CD11b"	"cd11b"	"cd11b"	"7882"	"44891"	1648	1653	"gene_entity"	"27679575"
"9485"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	1829	1836	"cancer_type_entity_cell"	"27679575"
"9486"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	1898	1905	"cancer_type_entity_cell"	"27679575"
"9487"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	1985	1993	"cancer_type_entity_cell"	"27679575"
"9488"	"p65"	"p65"	"p65"	"13597"	"77172"	2034	2037	"gene_entity"	"27679575"
"9489"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	2041	2048	"cancer_type_entity_cell"	"27679575"
"9490"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	2148	2151	"cancer_type_entity_p"	"27679575"
"9491"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2206	2211	"cancer_type_entity_p"	"27679575"
"9492"	"p65"	"p65"	"p65"	"13597"	"77172"	2281	2284	"gene_entity"	"27679575"
"9493"	"CD11b"	"cd11b"	"cd11b"	"7882"	"44891"	2352	2357	"gene_entity"	"27679575"
"9494"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	2462	2465	"cancer_type_entity_p"	"27679575"
"9495"	"skin melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	129	142	"cancer_type_entity_p"	"16507396"
"9496"	"A-375"	"Melanoma"	"a-375"	"521"	"D008545"	143	148	"cancer_type_entity_cell"	"16507396"
"9497"	"cyclooxygenase-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	204	220	"gene_hgnc_entity"	"16507396"
"9498"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	222	227	"gene_hgnc_entity"	"16507396"
"9499"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	252	269	"cancer_type_entity_p"	"16507396"
"9500"	"skin melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	452	465	"cancer_type_entity_p"	"16507396"
"9501"	"A-375"	"Melanoma"	"a-375"	"521"	"D008545"	466	471	"cancer_type_entity_cell"	"16507396"
"9502"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	597	605	"cancer_type_entity_p"	"16507396"
"9503"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	744	750	"cancer_type_entity_p"	"16507396"
"9504"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	895	903	"cancer_type_entity_p"	"16507396"
"9505"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	913	920	"chemical_entity_p"	"16507396"
"9506"	"ASP"	"Aspirin"	"Aspirin"	"49"	"D001241"	922	925	"chemical_entity_p"	"16507396"
"9507"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	995	1001	"cancer_type_entity_p"	"16507396"
"9508"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	1117	1125	"cancer_type_entity_p"	"16507396"
"9509"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	1235	1243	"cancer_type_entity_p"	"16507396"
"9510"	"ASP"	"Aspirin"	"Aspirin"	"49"	"D001241"	1421	1424	"chemical_entity_p"	"16507396"
"9511"	"PRX"	"PRX"	"PRX"	"HGNC:13797"	"57716"	1523	1526	"gene_hgnc_entity"	"16507396"
"9512"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	1548	1556	"cancer_type_entity_p"	"16507396"
"9513"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1949	1955	"cancer_type_entity_p"	"16507396"
"9514"	"Epigallocatechin-3-Gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	55	81	"chemical_entity_p"	"26943640"
"9515"	"JB6"	"Skin Neoplasms"	"jb6"	"618"	"D012878"	85	88	"cancer_type_entity_cell"	"26943640"
"9516"	"epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	421	447	"chemical_entity_p"	"26943640"
"9517"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	449	453	"chemical_entity_p"	"26943640"
"9518"	"JB6"	"Skin Neoplasms"	"jb6"	"618"	"D012878"	519	522	"cancer_type_entity_cell"	"26943640"
"9519"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	613	617	"chemical_entity_p"	"26943640"
"9520"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	678	682	"chemical_entity_p"	"26943640"
"9521"	"JB6"	"Skin Neoplasms"	"jb6"	"618"	"D012878"	772	775	"cancer_type_entity_cell"	"26943640"
"9522"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	831	835	"chemical_entity_p"	"26943640"
"9523"	"activator protein-1"	"activator protein-1"	"activator protein-1"	"5864"	"33347"	871	890	"gene_entity"	"26943640"
"9524"	"AP-1"	"ap-1"	"ap-1"	"5864"	"33349"	892	896	"gene_entity"	"26943640"
"9525"	"JB6"	"Skin Neoplasms"	"jb6"	"618"	"D012878"	942	945	"cancer_type_entity_cell"	"26943640"
"9526"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	999	1004	"cancer_type_entity_p"	"26943640"
"9527"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1072	1076	"chemical_entity_p"	"26943640"
"9528"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1359	1363	"chemical_entity_p"	"26943640"
