"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"11435"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	61	65	"gene_hgnc_entity"	"28399452"
"11436"	"nuclear factor erythroid-2-related factor 2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	135	178	"gene_hgnc_entity"	"28399452"
"11437"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	180	184	"gene_hgnc_entity"	"28399452"
"11438"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	257	263	"cancer_type_entity_p"	"28399452"
"11439"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	277	285	"chemical_entity_p"	"28399452"
"11440"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	309	313	"gene_hgnc_entity"	"28399452"
"11441"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	328	334	"cancer_type_entity_p"	"28399452"
"11442"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	400	408	"chemical_entity_p"	"28399452"
"11443"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	516	520	"gene_hgnc_entity"	"28399452"
"11444"	"catechol"	"Catechols"	"catechol"	"6"	"D002396"	607	615	"chemical_entity_e"	"28399452"
"11445"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	621	629	"chemical_entity_p"	"28399452"
"11446"	"HepG2"	"Liver Cancer"	"hepg-2"	"506"	"D008113"	820	825	"cancer_type_entity_cell"	"28399452"
"11447"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	923	927	"gene_hgnc_entity"	"28399452"
"11448"	"catechol"	"Catechols"	"catechol"	"6"	"D002396"	975	983	"chemical_entity_e"	"28399452"
"11449"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	1203	1207	"gene_hgnc_entity"	"28399452"
"11450"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1298	1306	"chemical_entity_p"	"28399452"
"11451"	"Nrf2"	"NFE2L2"	"NFE2L2"	"HGNC:7782"	"4780"	1316	1320	"gene_hgnc_entity"	"28399452"
"11452"	"Par-4"	"par-4"	"par-4"	"11763"	"66549"	31	36	"gene_entity"	"27872579"
"11453"	"G6PD"	"G6PD"	"G6PD"	"HGNC:4057"	"2539"	41	45	"gene_hgnc_entity"	"27872579"
"11454"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	75	81	"cancer_type_entity_p"	"27872579"
"11455"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	155	160	"cancer_type_entity_p"	"27872579"
"11456"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	247	253	"cancer_type_entity_p"	"27872579"
"11457"	"Par-4"	"par-4"	"par-4"	"11763"	"66549"	313	318	"gene_entity"	"27872579"
"11458"	"G6PD"	"G6PD"	"G6PD"	"HGNC:4057"	"2539"	323	327	"gene_hgnc_entity"	"27872579"
"11459"	"AKT"	"AKT1"	"AKT1"	"HGNC:391"	"207"	470	473	"gene_hgnc_entity"	"27872579"
"11460"	"mTOR"	"MTOR"	"MTOR"	"HGNC:3942"	"2475"	474	478	"gene_hgnc_entity"	"27872579"
"11461"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	488	491	"gene_hgnc_entity"	"27872579"
"11462"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	879	884	"cancer_type_entity_p"	"27872579"
"11463"	"Par-4"	"par-4"	"par-4"	"11763"	"66549"	931	936	"gene_entity"	"27872579"
"11464"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	982	987	"cancer_type_entity_p"	"27872579"
"11465"	"G6PD"	"G6PD"	"G6PD"	"HGNC:4057"	"2539"	1083	1087	"gene_hgnc_entity"	"27872579"
"11466"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1116	1121	"cancer_type_entity_p"	"27872579"
"11467"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1216	1221	"cancer_type_entity_p"	"27872579"
"11468"	"Par-4"	"par-4"	"par-4"	"11763"	"66549"	1300	1305	"gene_entity"	"27872579"
"11469"	"G6PD"	"G6PD"	"G6PD"	"HGNC:4057"	"2539"	1306	1310	"gene_hgnc_entity"	"27872579"
"11470"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	25	33	"chemical_entity_p"	"27261609"
"11471"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	78	90	"hallmark"	"27261609"
"11472"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	113	117	"gene_entity"	"27261609"
"11473"	"JAK2"	"jak2"	"jak2"	"7939"	"45254"	122	126	"gene_entity"	"27261609"
"11474"	"STAT3"	"stat3"	"stat3"	"15878"	"90232"	127	132	"gene_entity"	"27261609"
"11475"	"Juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	333	341	"chemical_entity_p"	"27261609"
"11476"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	449	461	"hallmark"	"27261609"
"11477"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	475	481	"cancer_type_entity_p"	"27261609"
"11478"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	533	545	"hallmark"	"27261609"
"11479"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	616	624	"chemical_entity_p"	"27261609"
"11480"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	770	778	"chemical_entity_p"	"27261609"
"11481"	"Juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	907	915	"chemical_entity_p"	"27261609"
"11482"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	1166	1193	"gene_entity"	"27261609"
"11483"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1195	1200	"gene_entity"	"27261609"
"11484"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1222	1227	"gene_entity"	"27261609"
"11485"	"Interleukin 6"	"interleukin 6"	"interleukin 6"	"7627"	"43343"	1230	1243	"gene_entity"	"27261609"
"11486"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1245	1249	"gene_entity"	"27261609"
"11487"	"Interleukin 18"	"interleukin 18"	"interleukin 18"	"7660"	"43585"	1255	1269	"gene_entity"	"27261609"
"11488"	"IL-18"	"il-18"	"il-18"	"7660"	"43589"	1271	1276	"gene_entity"	"27261609"
"11489"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	1312	1316	"gene_entity"	"27261609"
"11490"	"NF-kB"	"nf-kb"	"nf-kb"	"10540"	"60271"	1392	1397	"gene_entity"	"27261609"
"11491"	"Janus kinase 2"	"janus kinase 2"	"janus kinase 2"	"7939"	"45255"	1421	1435	"gene_entity"	"27261609"
"11492"	"JAK2"	"jak2"	"jak2"	"7939"	"45254"	1437	1441	"gene_entity"	"27261609"
"11493"	"signal transducer and activator of transcription 3"	"signal transducer and activator of transcription 3"	"signal transducer and activator of transcription 3"	"15878"	"90233"	1443	1493	"gene_entity"	"27261609"
"11494"	"STAT3"	"stat3"	"stat3"	"15878"	"90232"	1495	1500	"gene_entity"	"27261609"
"11495"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1574	1586	"hallmark"	"27261609"
"11496"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	1592	1600	"chemical_entity_p"	"27261609"
"11497"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	1779	1787	"chemical_entity_p"	"27261609"
"11498"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	1838	1842	"gene_entity"	"27261609"
"11499"	"NF-kB"	"nf-kb"	"nf-kb"	"10540"	"60271"	1858	1863	"gene_entity"	"27261609"
"11500"	"JAK2"	"jak2"	"jak2"	"7939"	"45254"	1868	1872	"gene_entity"	"27261609"
"11501"	"STAT3"	"stat3"	"stat3"	"15878"	"90232"	1873	1878	"gene_entity"	"27261609"
"11502"	"juglanin"	"juglanin"	"juglanin"	"7363"	"C000590800"	1983	1991	"chemical_entity_p"	"27261609"
"11503"	"interleukin-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	38	52	"gene_hgnc_entity"	"25184950"
"11504"	"brain-derived neurotrophic factor"	"BDNF"	"BDNF"	"HGNC:1033"	"627"	57	90	"gene_hgnc_entity"	"25184950"
"11505"	"phenol"	"Phenols"	"Phenols"	"1"	"D010636"	586	592	"chemical_entity_p"	"25184950"
"11506"	"tumor necrosis"	"tumor necrosis"	"tumor necrosis"	"D009336"	"D009336"	760	774	"hallmark"	"25184950"
"11507"	"interleukin-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	853	867	"gene_hgnc_entity"	"25184950"
"11508"	"brain-derived neurotrophic factor"	"BDNF"	"BDNF"	"HGNC:1033"	"627"	1205	1238	"gene_hgnc_entity"	"25184950"
"11509"	"BDNF"	"BDNF"	"BDNF"	"HGNC:1033"	"627"	1240	1244	"gene_hgnc_entity"	"25184950"
"11510"	"Marine bromophenol bis(2,3-dibromo-4,5-dihydroxybenzyl) ether"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	0	61	"chemical_entity_p"	"26463632"
"11511"	"Bis(2,3-dibromo-4,5-dihydroxybenzyl) ether"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	166	208	"chemical_entity_p"	"26463632"
"11512"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	210	214	"chemical_entity_p"	"26463632"
"11513"	"bromophenol"	"2-bromophenol"	"2-bromophenol"	"382"	"C032038"	221	232	"chemical_entity_p"	"26463632"
"11514"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	306	310	"chemical_entity_p"	"26463632"
"11515"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	466	470	"chemical_entity_p"	"26463632"
"11516"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	693	697	"chemical_entity_p"	"26463632"
"11517"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	795	799	"chemical_entity_p"	"26463632"
"11518"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	917	921	"chemical_entity_p"	"26463632"
"11519"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	1039	1043	"chemical_entity_p"	"26463632"
"11520"	"BDDE"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"2,3-dibromo-4,5-dihydroxybenzyl alcohol"	"1331"	"C000598180"	1094	1098	"chemical_entity_p"	"26463632"
"11521"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1232	1238	"cancer_type_entity_p"	"26463632"
"11522"	"Baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	0	8	"chemical_entity_p"	"24821539"
"11523"	"AKT"	"akt"	"akt"	"527"	"3231"	92	95	"gene_entity"	"24821539"
"11524"	"HIF-1a"	"hif-1a"	"hif-1a"	"7047"	"39874"	96	102	"gene_entity"	"24821539"
"11525"	"p27"	"p27"	"p27"	"2807"	"42412"	103	106	"gene_entity"	"24821539"
"11526"	"Baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	127	135	"chemical_entity_p"	"24821539"
"11527"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	139	148	"chemical_entity_p"	"24821539"
"11528"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	316	324	"chemical_entity_p"	"24821539"
"11529"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	348	354	"cancer_type_entity_p"	"24821539"
"11530"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	607	615	"chemical_entity_p"	"24821539"
"11531"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	746	754	"chemical_entity_p"	"24821539"
"11532"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	804	812	"chemical_entity_p"	"24821539"
"11533"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	1160	1168	"chemical_entity_p"	"24821539"
"11534"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	1354	1362	"chemical_entity_p"	"24821539"
"11535"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	1536	1544	"chemical_entity_p"	"24821539"
"11536"	"p27"	"p27"	"p27"	"2807"	"42412"	1587	1590	"gene_entity"	"24821539"
"11537"	"AKT"	"akt"	"akt"	"527"	"3231"	1605	1608	"gene_entity"	"24821539"
"11538"	"AKT"	"akt"	"akt"	"527"	"3231"	1644	1647	"gene_entity"	"24821539"
"11539"	"baicalin"	"baicalin"	"baicalin"	"4515"	"C038044"	1704	1712	"chemical_entity_p"	"24821539"
"11540"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	51	59	"chemical_entity_p"	"26016627"
"11541"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	156	164	"chemical_entity_p"	"26016627"
"11542"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	317	325	"chemical_entity_p"	"26016627"
"11543"	"CA1"	"ca1"	"ca1"	"2109"	"11666"	585	588	"gene_entity"	"26016627"
"11544"	"p38"	"p38"	"p38"	"9297"	"52860"	686	689	"gene_entity"	"26016627"
"11545"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	879	887	"chemical_entity_p"	"26016627"
"11546"	"p38"	"p38"	"p38"	"9297"	"52860"	963	966	"gene_entity"	"26016627"
"11547"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	978	986	"chemical_entity_p"	"26016627"
"11548"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1067	1075	"chemical_entity_p"	"26016627"
"11549"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1109	1117	"chemical_entity_p"	"26016627"
"11550"	"tumor necrosis"	"tumor necrosis"	"tumor necrosis"	"D009336"	"D009336"	1191	1205	"hallmark"	"26016627"
"11551"	"interleukin-1b"	"interleukin-1b"	"interleukin-1b"	"7606"	"43169"	1219	1233	"gene_entity"	"26016627"
"11552"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1248	1256	"chemical_entity_p"	"26016627"
"11553"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1355	1363	"chemical_entity_p"	"26016627"
"11554"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1539	1547	"chemical_entity_p"	"26016627"
"11555"	"p38"	"p38"	"p38"	"9297"	"52860"	1635	1638	"gene_entity"	"26016627"
"11556"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1694	1699	"gene_entity"	"26016627"
"11557"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1704	1709	"gene_entity"	"26016627"
"11558"	"Propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1742	1750	"chemical_entity_p"	"26016627"
"11559"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1838	1846	"chemical_entity_p"	"26016627"
"11560"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	21	30	"chemical_entity_p"	"28860810"
"11561"	"glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	82	94	"cancer_type_entity_p"	"28860810"
"11562"	"U251"	"Glioblastoma"	"u-251"	"603"	"D005909"	95	99	"cancer_type_entity_cell"	"28860810"
"11563"	"Glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	107	119	"cancer_type_entity_p"	"28860810"
"11564"	"glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	286	298	"cancer_type_entity_p"	"28860810"
"11565"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	300	309	"chemical_entity_p"	"28860810"
"11566"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	313	322	"chemical_entity_p"	"28860810"
"11567"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	394	399	"cancer_type_entity_p"	"28860810"
"11568"	"glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	464	476	"cancer_type_entity_p"	"28860810"
"11569"	"U251"	"Glioblastoma"	"u-251"	"603"	"D005909"	477	481	"cancer_type_entity_cell"	"28860810"
"11570"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	502	511	"chemical_entity_p"	"28860810"
"11571"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	598	607	"chemical_entity_p"	"28860810"
"11572"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	797	806	"chemical_entity_p"	"28860810"
"11573"	"U251"	"Glioblastoma"	"u-251"	"603"	"D005909"	940	944	"cancer_type_entity_cell"	"28860810"
"11574"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	984	993	"chemical_entity_p"	"28860810"
"11575"	"VEGFA"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1093	1098	"gene_hgnc_entity"	"28860810"
"11576"	"MMP9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	1100	1104	"gene_hgnc_entity"	"28860810"
"11577"	"MMP2"	"MMP2"	"MMP2"	"HGNC:7166"	"4313"	1110	1114	"gene_hgnc_entity"	"28860810"
"11578"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1196	1205	"chemical_entity_p"	"28860810"
"11579"	"glioblastoma cell invasion"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	1218	1244	"cancer_type_entity_p"	"28860810"
"11580"	"phloroglucinol"	"Phloroglucinol"	"Phloroglucinol"	"93"	"D010696"	49	63	"chemical_entity_p"	"18539018"
"11581"	"phloroglucinol"	"Phloroglucinol"	"Phloroglucinol"	"93"	"D010696"	203	217	"chemical_entity_p"	"18539018"
"11582"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	312	317	"cancer_type_entity_p"	"18539018"
"11583"	"leukemias"	"Leukemia"	"Leukemia"	"559"	"D007938"	346	355	"cancer_type_entity_p"	"18539018"
"11584"	"lymphomas"	"Lymphoma"	"Lymphoma"	"577"	"D008223"	357	366	"cancer_type_entity_p"	"18539018"
"11585"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	642	647	"cancer_type_entity_p"	"18539018"
"11586"	"flavones"	"Flavones"	"flavones"	"113"	"D047309"	8	16	"chemical_entity_e"	"21741436"
"11587"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	75	80	"gene_hgnc_entity"	"21741436"
"11588"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	103	116	"cancer_type_entity_p"	"21741436"
"11589"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	123	128	"cancer_type_entity_cell"	"21741436"
"11590"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	160	165	"gene_hgnc_entity"	"21741436"
"11591"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	290	303	"cancer_type_entity_p"	"21741436"
"11592"	"flavones"	"Flavones"	"flavones"	"113"	"D047309"	426	434	"chemical_entity_e"	"21741436"
"11593"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	527	537	"chemical_entity_p"	"21741436"
"11594"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	621	626	"gene_hgnc_entity"	"21741436"
"11595"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	630	635	"cancer_type_entity_cell"	"21741436"
"11596"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	680	688	"chemical_entity_p"	"21741436"
"11597"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	700	705	"gene_hgnc_entity"	"21741436"
"11598"	"hesperetin"	"hesperetin"	"hesperetin"	"6273"	"C013015"	728	738	"chemical_entity_p"	"21741436"
"11599"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	822	827	"gene_hgnc_entity"	"21741436"
"11600"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1041	1049	"chemical_entity_p"	"21741436"
"11601"	"hesperetin"	"hesperetin"	"hesperetin"	"6273"	"C013015"	1054	1064	"chemical_entity_p"	"21741436"
"11602"	"C/EBP"	"CEBPA"	"CEBPA"	"HGNC:1833"	"1050"	1101	1106	"gene_hgnc_entity"	"21741436"
"11603"	"CYP19"	"CYP19A1"	"CYP19A1"	"HGNC:2594"	"1588"	1122	1127	"gene_hgnc_entity"	"21741436"
"11604"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1217	1220	"gene_hgnc_entity"	"21741436"
"11605"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1225	1228	"gene_hgnc_entity"	"21741436"
"11606"	"flavones"	"Flavones"	"flavones"	"113"	"D047309"	1321	1329	"chemical_entity_e"	"21741436"
"11607"	"catechols"	"Catechols"	"catechols"	"6"	"D002396"	202	211	"chemical_entity_e"	"28619446"
"11608"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	560	566	"cancer_type_entity_p"	"28619446"
"11609"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	611	617	"cancer_type_entity_p"	"28619446"
"11610"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	72	86	"cancer_type_entity_p"	"12447990"
"11611"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	160	168	"chemical_entity_p"	"12447990"
"11612"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	173	182	"chemical_entity_p"	"12447990"
"11613"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	208	222	"cancer_type_entity_p"	"12447990"
"11614"	"SKOV3"	"Ovarian Cancer"	"skov-3"	"538"	"D010051"	240	245	"cancer_type_entity_cell"	"12447990"
"11615"	"interleukin-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	443	456	"gene_hgnc_entity"	"12447990"
"11616"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	458	462	"gene_hgnc_entity"	"12447990"
"11617"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	551	557	"cancer_type_entity_p"	"12447990"
"11618"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	738	746	"chemical_entity_p"	"12447990"
"11619"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	841	845	"gene_hgnc_entity"	"12447990"
"11620"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	939	947	"chemical_entity_p"	"12447990"
"11621"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	976	980	"gene_hgnc_entity"	"12447990"
"11622"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1066	1074	"chemical_entity_p"	"12447990"
"11623"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1120	1124	"gene_hgnc_entity"	"12447990"
"11624"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1176	1180	"gene_hgnc_entity"	"12447990"
"11625"	"SKOV3"	"Ovarian Cancer"	"skov-3"	"538"	"D010051"	1191	1196	"cancer_type_entity_cell"	"12447990"
"11626"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1323	1331	"chemical_entity_p"	"12447990"
"11627"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1336	1345	"chemical_entity_p"	"12447990"
"11628"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1415	1421	"cancer_type_entity_p"	"12447990"
"11629"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	25	33	"chemical_entity_p"	"20238105"
"11630"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	166	179	"cancer_type_entity_p"	"20238105"
"11631"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	425	433	"chemical_entity_p"	"20238105"
"11632"	"C18"	"BBS9"	"BBS9"	"HGNC:30000"	"27241"	501	504	"gene_hgnc_entity"	"20238105"
"11633"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	908	913	"cancer_type_entity_p"	"20238105"
"11634"	"phenolics"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	995	1004	"chemical_entity_p"	"20238105"
"11635"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1084	1094	"chemical_entity_p"	"20238105"
"11636"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1395	1408	"cancer_type_entity_p"	"20238105"
"11637"	"phenolics"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1530	1539	"chemical_entity_p"	"20238105"
"11638"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	411	419	"chemical_entity_p"	"26307342"
"11639"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	773	785	"cancer_type_entity_p"	"26307342"
"11640"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	815	819	"chemical_entity_p"	"26307342"
"11641"	"colorectal carcinogenesis"	"colorectal carcinogenesis"	"colorectal carcinogenesis"	"D063646"	"D063646"	972	997	"hallmark"	"26307342"
"11642"	"PCNA"	"pcna"	"pcna"	"11830"	"66889"	1108	1112	"gene_entity"	"26307342"
"11643"	"Bcl2"	"bcl2"	"bcl2"	"1470"	"8652"	1114	1118	"gene_entity"	"26307342"
"11644"	"CAT"	"cat"	"cat"	"2308"	"12854"	1237	1240	"gene_entity"	"26307342"
"11645"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1334	1351	"cancer_type_entity_p"	"26307342"
"11646"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	1402	1414	"hallmark"	"26307342"
"11647"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1449	1458	"chemical_entity_p"	"26307342"
"11648"	"Malvidin-3-O-β glucoside"	"malvidin-3-glucoside"	"malvidin-3-glucoside"	"5532"	"C458419"	0	24	"chemical_entity_p"	"23796750"
"11649"	"anthocyanin"	"Anthocyanins"	"Anthocyanins"	"105"	"D000872"	38	49	"chemical_entity_p"	"23796750"
"11650"	"Polyphenolic anthocyanins"	"Anthocyanins"	"Anthocyanins"	"105"	"D000872"	157	182	"chemical_entity_p"	"23796750"
"11651"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	285	296	"chemical_entity_p"	"23796750"
"11652"	"malvidin-3-O-β glucoside"	"malvidin-3-glucoside"	"malvidin-3-glucoside"	"5532"	"C458419"	675	699	"chemical_entity_p"	"23796750"
