"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"14045"	"p38"	"MAPK14"	"MAPK14"	"HGNC:6876"	"1432"	674	677	"gene_hgnc_entity"	"23376608"
"14046"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	682	685	"gene_hgnc_entity"	"23376608"
"14047"	"c-Myc"	"MYC"	"MYC"	"HGNC:7553"	"4609"	700	705	"gene_hgnc_entity"	"23376608"
"14048"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	755	763	"chemical_entity_p"	"23376608"
"14049"	"c-Myc"	"MYC"	"MYC"	"HGNC:7553"	"4609"	795	800	"gene_hgnc_entity"	"23376608"
"14050"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	837	840	"gene_hgnc_entity"	"23376608"
"14051"	"p38"	"MAPK14"	"MAPK14"	"HGNC:6876"	"1432"	845	848	"gene_hgnc_entity"	"23376608"
"14052"	"c-Myc"	"MYC"	"MYC"	"HGNC:7553"	"4609"	905	910	"gene_hgnc_entity"	"23376608"
"14053"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	957	965	"chemical_entity_p"	"23376608"
"14054"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	29	33	"gene_hgnc_entity"	"21892628"
"14055"	"AP-1, regulated by IFN"	"JUNB"	"JUNB"	"HGNC:6205"	"3726"	49	71	"gene_hgnc_entity"	"21892628"
"14056"	"BCR-ABL"	"ABL1"	"ABL1"	"HGNC:76"	"25"	76	83	"gene_hgnc_entity"	"21892628"
"14057"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	93	101	"cancer_type_entity_p"	"21892628"
"14058"	"BCR-ABL"	"ABL1"	"ABL1"	"HGNC:76"	"25"	113	120	"gene_hgnc_entity"	"21892628"
"14059"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	195	200	"cancer_type_entity_p"	"21892628"
"14060"	"chronic myelogenous leukemia"	"Chronic Myelogenous Leukemia"	"Chronic Myelogenous Leukemia"	"571"	"D015464"	230	258	"cancer_type_entity_p"	"21892628"
"14061"	"CML"	"Chronic Myelogenous Leukemia"	"Chronic Myelogenous Leukemia"	"571"	"D015464"	260	263	"cancer_type_entity_p"	"21892628"
"14062"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	326	330	"gene_hgnc_entity"	"21892628"
"14063"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	358	363	"cancer_type_entity_p"	"21892628"
"14064"	"malignant neoplasms"	"Cancers"	"Cancers"	"10007"	"D009369"	443	462	"cancer_type_entity_p"	"21892628"
"14065"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	491	495	"gene_hgnc_entity"	"21892628"
"14066"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	499	507	"cancer_type_entity_p"	"21892628"
"14067"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	600	604	"gene_hgnc_entity"	"21892628"
"14068"	"CML"	"Chronic Myelogenous Leukemia"	"Chronic Myelogenous Leukemia"	"571"	"D015464"	632	635	"cancer_type_entity_p"	"21892628"
"14069"	"BCR-ABL"	"ABL1"	"ABL1"	"HGNC:76"	"25"	656	663	"gene_hgnc_entity"	"21892628"
"14070"	"BCR-ABL"	"ABL1"	"ABL1"	"HGNC:76"	"25"	720	727	"gene_hgnc_entity"	"21892628"
"14071"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	740	744	"gene_hgnc_entity"	"21892628"
"14072"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	770	778	"cancer_type_entity_p"	"21892628"
"14073"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	867	874	"chemical_entity_p"	"21892628"
"14074"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	887	891	"gene_hgnc_entity"	"21892628"
"14075"	"AKT"	"AKT1"	"AKT1"	"HGNC:391"	"207"	918	921	"gene_hgnc_entity"	"21892628"
"14076"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	996	1000	"gene_hgnc_entity"	"21892628"
"14077"	"CML"	"Chronic Myelogenous Leukemia"	"Chronic Myelogenous Leukemia"	"571"	"D015464"	1004	1007	"cancer_type_entity_p"	"21892628"
"14078"	"K562"	"Leukemia"	"k562"	"559"	"D007938"	1026	1030	"cancer_type_entity_cell"	"21892628"
"14079"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	1132	1136	"gene_hgnc_entity"	"21892628"
"14080"	"BCR-ABL"	"ABL1"	"ABL1"	"HGNC:76"	"25"	1170	1177	"gene_hgnc_entity"	"21892628"
"14081"	"SARI"	"BATF2"	"BATF2"	"HGNC:25163"	"116071"	1232	1236	"gene_hgnc_entity"	"21892628"
"14082"	"CML"	"Chronic Myelogenous Leukemia"	"Chronic Myelogenous Leukemia"	"571"	"D015464"	1274	1277	"cancer_type_entity_p"	"21892628"
"14083"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	516	524	"chemical_entity_p"	"28774308"
"14084"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	529	538	"chemical_entity_p"	"28774308"
"14085"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	593	604	"chemical_entity_p"	"28774308"
"14086"	"SRB"	"CCT4"	"CCT4"	"HGNC:1617"	"10575"	666	669	"gene_hgnc_entity"	"28774308"
"14087"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	753	759	"cancer_type_entity_p"	"28774308"
"14088"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1144	1152	"chemical_entity_p"	"28774308"
"14089"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1376	1385	"chemical_entity_p"	"28774308"
"14090"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1486	1494	"chemical_entity_p"	"28774308"
"14091"	"gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	1564	1575	"chemical_entity_p"	"28774308"
"14092"	"catechin"	"Catechin"	"Catechin"	"109"	"D002392"	1577	1585	"chemical_entity_p"	"28774308"
"14093"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1639	1648	"chemical_entity_p"	"28774308"
"14094"	"THP-1"	"Acute Monocytic Leukemia"	"thp-1"	"568"	"D007948"	1929	1934	"cancer_type_entity_cell"	"28774308"
"14095"	"Hep G2"	"Liver Cancer"	"hep g2"	"506"	"D008113"	2051	2057	"cancer_type_entity_cell"	"28774308"
"14096"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	34	39	"cancer_type_entity_p"	"25542229"
"14097"	"gastric cancer"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	69	83	"cancer_type_entity_p"	"25542229"
"14098"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	254	261	"chemical_entity_p"	"25542229"
"14099"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	302	309	"cancer_type_entity_p"	"25542229"
"14100"	"gastric cancers"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	355	370	"cancer_type_entity_p"	"25542229"
"14101"	"adenocarcinoma gastric"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	439	461	"cancer_type_entity_p"	"25542229"
"14102"	"Annexin-V"	"ANXA5"	"ANXA5"	"HGNC:543"	"308"	740	749	"gene_hgnc_entity"	"25542229"
"14103"	"cancerous"	"Cancers"	"Cancers"	"10007"	"D009369"	937	946	"cancer_type_entity_p"	"25542229"
"14104"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1144	1147	"gene_hgnc_entity"	"25542229"
"14105"	"P53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1149	1152	"gene_hgnc_entity"	"25542229"
"14106"	"PCNA"	"PCNA"	"PCNA"	"HGNC:8729"	"5111"	1154	1158	"gene_hgnc_entity"	"25542229"
"14107"	"Bax"	"BAX"	"BAX"	"HGNC:959"	"581"	1160	1163	"gene_hgnc_entity"	"25542229"
"14108"	"Bcl2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1169	1173	"gene_hgnc_entity"	"25542229"
"14109"	"CD44"	"CD44"	"CD44"	"HGNC:1681"	"960"	1218	1222	"gene_hgnc_entity"	"25542229"
"14110"	"OCT3/4"	"POU5F1"	"POU5F1"	"HGNC:9221"	"5460"	1227	1233	"gene_hgnc_entity"	"25542229"
"14111"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1365	1370	"cancer_type_entity_p"	"25542229"
"14112"	"Galectin-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	0	10	"gene_hgnc_entity"	"16103080"
"14113"	"N-Ras"	"NRAS"	"NRAS"	"HGNC:7989"	"4893"	45	50	"gene_hgnc_entity"	"16103080"
"14114"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	54	59	"gene_hgnc_entity"	"16103080"
"14115"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	75	91	"cancer_type_entity_p"	"16103080"
"14116"	"Galectin-3 (Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	99	116	"gene_hgnc_entity"	"16103080"
"14117"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	207	212	"gene_hgnc_entity"	"16103080"
"14118"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	278	284	"cancer_type_entity_p"	"16103080"
"14119"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	344	349	"gene_hgnc_entity"	"16103080"
"14120"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	353	358	"gene_hgnc_entity"	"16103080"
"14121"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	403	408	"gene_hgnc_entity"	"16103080"
"14122"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	418	431	"cancer_type_entity_p"	"16103080"
"14123"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	446	451	"gene_hgnc_entity"	"16103080"
"14124"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	509	514	"gene_hgnc_entity"	"16103080"
"14125"	"N-Ras"	"NRAS"	"NRAS"	"HGNC:7989"	"4893"	543	548	"gene_hgnc_entity"	"16103080"
"14126"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	579	584	"gene_hgnc_entity"	"16103080"
"14127"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	602	607	"gene_hgnc_entity"	"16103080"
"14128"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	617	622	"gene_hgnc_entity"	"16103080"
"14129"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	680	685	"gene_hgnc_entity"	"16103080"
"14130"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	746	751	"gene_hgnc_entity"	"16103080"
"14131"	"AKT"	"AKT1"	"AKT1"	"HGNC:391"	"207"	858	861	"gene_hgnc_entity"	"16103080"
"14132"	"Ral"	"RALA"	"RALA"	"HGNC:9839"	"5898"	866	869	"gene_hgnc_entity"	"16103080"
"14133"	"extracellular signal-regulated kinase"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	918	955	"gene_hgnc_entity"	"16103080"
"14134"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	957	960	"gene_hgnc_entity"	"16103080"
"14135"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1020	1023	"gene_hgnc_entity"	"16103080"
"14136"	"farnesylthiosalicylic acid"	"farnesylthiosalicylic acid"	"farnesylthiosalicylic acid"	"2773"	"C093323"	1032	1058	"chemical_entity_p"	"16103080"
"14137"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	1094	1099	"gene_hgnc_entity"	"16103080"
"14138"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	1211	1216	"gene_hgnc_entity"	"16103080"
"14139"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1241	1257	"cancer_type_entity_p"	"16103080"
"14140"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	1327	1332	"gene_hgnc_entity"	"16103080"
"14141"	"Gal-3"	"LGALS3"	"LGALS3"	"HGNC:6563"	"3958"	1385	1390	"gene_hgnc_entity"	"16103080"
"14142"	"K-Ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	1426	1431	"gene_hgnc_entity"	"16103080"
"14143"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	37	41	"gene_hgnc_entity"	"28356980"
"14144"	"oral squamous cell carcinoma"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	63	91	"cancer_type_entity_p"	"28356980"
"14145"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	138	144	"cancer_type_entity_p"	"28356980"
"14146"	"Oral squamous cell carcinoma"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	205	233	"cancer_type_entity_p"	"28356980"
"14147"	"epidermal growth factor receptor"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	323	355	"gene_hgnc_entity"	"28356980"
"14148"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	357	361	"gene_hgnc_entity"	"28356980"
"14149"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	457	461	"gene_hgnc_entity"	"28356980"
"14150"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	598	602	"gene_hgnc_entity"	"28356980"
"14151"	"EGF"	"EGF"	"EGF"	"HGNC:3229"	"1950"	806	809	"gene_hgnc_entity"	"28356980"
"14152"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1005	1008	"gene_hgnc_entity"	"28356980"
"14153"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	1021	1028	"chemical_entity_p"	"28356980"
"14154"	"EGF"	"EGF"	"EGF"	"HGNC:3229"	"1950"	1099	1102	"gene_hgnc_entity"	"28356980"
"14155"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1217	1220	"gene_hgnc_entity"	"28356980"
"14156"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	1368	1372	"gene_hgnc_entity"	"28356980"
"14157"	"EGF"	"EGF"	"EGF"	"HGNC:3229"	"1950"	1462	1465	"gene_hgnc_entity"	"28356980"
"14158"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	1760	1764	"gene_hgnc_entity"	"28356980"
"14159"	"Cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	0	6	"cancer_type_entity_p"	"21397027"
"14160"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	64	70	"cancer_type_entity_p"	"21397027"
"14161"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	218	229	"chemical_entity_p"	"21397027"
"14162"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	300	307	"cancer_type_entity_p"	"21397027"
"14163"	"(-)-epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	549	579	"chemical_entity_p"	"21397027"
"14164"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	581	585	"chemical_entity_p"	"21397027"
"14165"	"polyphenol"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	617	627	"chemical_entity_p"	"21397027"
"14166"	"JNK"	"jnk"	"jnk"	"9288"	"52774"	0	3	"gene_entity"	"12014647"
"14167"	"ERK"	"erk"	"erk"	"9282"	"52718"	8	11	"gene_entity"	"12014647"
"14168"	"malignancy of tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	245	265	"cancer_type_entity_p"	"12014647"
"14169"	"skin tumors"	"Skin Neoplasms"	"Skin Neoplasms"	"618"	"D012878"	343	354	"cancer_type_entity_p"	"12014647"
"14170"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	392	397	"cancer_type_entity_p"	"12014647"
"14171"	"JNK"	"jnk"	"jnk"	"9288"	"52774"	445	448	"gene_entity"	"12014647"
"14172"	"ERK"	"erk"	"erk"	"9282"	"52718"	453	456	"gene_entity"	"12014647"
"14173"	"ERK"	"erk"	"erk"	"9282"	"52718"	619	622	"gene_entity"	"12014647"
"14174"	"squamous cell carcinoma"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	693	716	"cancer_type_entity_p"	"12014647"
"14175"	"ERK1/2"	"erk1/2"	"erk1/2"	"9282"	"108478"	732	738	"gene_entity"	"12014647"
"14176"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	792	799	"chemical_entity_p"	"12014647"
"14177"	"MEK"	"mek"	"mek"	"9248"	"52496"	800	803	"gene_entity"	"12014647"
"14178"	"spindle carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	899	916	"cancer_type_entity_p"	"12014647"
"14179"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	952	959	"chemical_entity_p"	"12014647"
"14180"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	1032	1041	"cancer_type_entity_p"	"12014647"
"14181"	"ERK1/2"	"erk1/2"	"erk1/2"	"9282"	"108478"	1135	1141	"gene_entity"	"12014647"
"14182"	"skin carcinogenesis"	"skin carcinogenesis"	"skin carcinogenesis"	"D063646"	"D063646"	1242	1261	"hallmark"	"12014647"
"14183"	"salicylic acid"	"Salicylic Acid"	"Salicylic Acid"	"54"	"D020156"	24	38	"chemical_entity_p"	"22313179"
"14184"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	258	264	"cancer_type_entity_p"	"22313179"
"14185"	"salicylic acid"	"Salicylic Acid"	"Salicylic Acid"	"54"	"D020156"	544	558	"chemical_entity_p"	"22313179"
"14186"	"3,5-diisopropylsalicylic acid"	"3,5-diisopropylsalicylic acid"	"3,5-diisopropylsalicylic acid"	"2744"	"C067227"	571	600	"chemical_entity_p"	"22313179"
"14187"	"3-methoxysalicylic acid"	"3-methoxysalicylic acid"	"3-methoxysalicylic acid"	"2848"	"C523953"	617	640	"chemical_entity_p"	"22313179"
"14188"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	928	933	"gene_hgnc_entity"	"22313179"
"14189"	"COX-1"	"MT-CO1"	"MT-CO1"	"HGNC:7419"	"4512"	997	1002	"gene_hgnc_entity"	"22313179"
"14190"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1093	1098	"cancer_type_entity_cell"	"22313179"
"14191"	"DU145"	"Prostate Cancer"	"du-145"	"527"	"D011471"	1111	1116	"cancer_type_entity_cell"	"22313179"
"14192"	"HT29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	1130	1134	"cancer_type_entity_cell"	"22313179"
"14193"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	14	19	"gene_hgnc_entity"	"28495207"
"14194"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	133	138	"gene_hgnc_entity"	"28495207"
"14195"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	592	597	"gene_hgnc_entity"	"28495207"
"14196"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	665	670	"gene_hgnc_entity"	"28495207"
"14197"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	778	783	"gene_hgnc_entity"	"28495207"
"14198"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	827	832	"cancer_type_entity_p"	"28495207"
"14199"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	882	887	"gene_hgnc_entity"	"28495207"
"14200"	"LNCaP prostate tumor"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1038	1058	"cancer_type_entity_p"	"28495207"
"14201"	"BRCA1"	"BRCA1"	"BRCA1"	"HGNC:1100"	"672"	1134	1139	"gene_hgnc_entity"	"28495207"
"14202"	"bisphenol A"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	1458	1469	"chemical_entity_p"	"28495207"
"14203"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	1509	1514	"gene_hgnc_entity"	"28495207"
"14204"	"Hsp90"	"HSP90AA1"	"HSP90AA1"	"HGNC:5253"	"3320"	1733	1738	"gene_hgnc_entity"	"28495207"
"14205"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	28	38	"chemical_entity_p"	"23391847"
"14206"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	43	55	"chemical_entity_p"	"23391847"
"14207"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	72	84	"chemical_entity_p"	"23391847"
"14208"	"prothrombin"	"F2"	"F2"	"HGNC:3535"	"2147"	231	242	"gene_hgnc_entity"	"23391847"
"14209"	"thrombin"	"F2"	"F2"	"HGNC:3535"	"2147"	287	295	"gene_hgnc_entity"	"23391847"
"14210"	"FXa"	"F10"	"F10"	"HGNC:3528"	"2159"	320	323	"gene_hgnc_entity"	"23391847"
"14211"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	354	364	"chemical_entity_p"	"23391847"
"14212"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	369	381	"chemical_entity_p"	"23391847"
"14213"	"plasminogen activator inhibitor type 1"	"SERPINE1"	"SERPINE1"	"HGNC:8583"	"5054"	404	442	"gene_hgnc_entity"	"23391847"
"14214"	"PAI-1"	"SERPINE1"	"SERPINE1"	"HGNC:8583"	"5054"	444	449	"gene_hgnc_entity"	"23391847"
"14215"	"tissue-type plasminogen activator"	"PLAT"	"PLAT"	"HGNC:9051"	"5327"	455	488	"gene_hgnc_entity"	"23391847"
"14216"	"t-PA"	"PLAT"	"PLAT"	"HGNC:9051"	"5327"	490	494	"gene_hgnc_entity"	"23391847"
"14217"	"tumor necrosis factor-a"	"TNF"	"TNF"	"HGNC:11892"	"7124"	511	534	"gene_hgnc_entity"	"23391847"
"14218"	"TNF-a"	"TNF"	"TNF"	"HGNC:11892"	"7124"	536	541	"gene_hgnc_entity"	"23391847"
"14219"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	632	642	"chemical_entity_p"	"23391847"
"14220"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	647	659	"chemical_entity_p"	"23391847"
"14221"	"thrombin"	"F2"	"F2"	"HGNC:3535"	"2147"	733	741	"gene_hgnc_entity"	"23391847"
"14222"	"FXa"	"F10"	"F10"	"HGNC:3528"	"2159"	746	749	"gene_hgnc_entity"	"23391847"
"14223"	"thrombin"	"F2"	"F2"	"HGNC:3535"	"2147"	803	811	"gene_hgnc_entity"	"23391847"
"14224"	"FXa"	"F10"	"F10"	"HGNC:3528"	"2159"	816	819	"gene_hgnc_entity"	"23391847"
"14225"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	882	892	"chemical_entity_p"	"23391847"
"14226"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	897	909	"chemical_entity_p"	"23391847"
"14227"	"TNF-a"	"TNF"	"TNF"	"HGNC:11892"	"7124"	956	961	"gene_hgnc_entity"	"23391847"
"14228"	"PAI-1"	"SERPINE1"	"SERPINE1"	"HGNC:8583"	"5054"	970	975	"gene_hgnc_entity"	"23391847"
"14229"	"PAI-1"	"SERPINE1"	"SERPINE1"	"HGNC:8583"	"5054"	1001	1006	"gene_hgnc_entity"	"23391847"
"14230"	"t-PA"	"PLAT"	"PLAT"	"HGNC:9051"	"5327"	1007	1011	"gene_hgnc_entity"	"23391847"
"14231"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	1049	1059	"chemical_entity_p"	"23391847"
"14232"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	1125	1135	"chemical_entity_p"	"23391847"
"14233"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	1163	1175	"chemical_entity_p"	"23391847"
"14234"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	1219	1229	"chemical_entity_p"	"23391847"
"14235"	"persicarin"	"persicarin"	"persicarin"	"6947"	"C551071"	1319	1329	"chemical_entity_p"	"23391847"
"14236"	"isorhamnetin"	"3-methylquercetin"	"3-methylquercetin"	"7550"	"C047368"	1334	1346	"chemical_entity_p"	"23391847"
"14237"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	18	27	"gene_hgnc_entity"	"17126899"
"14238"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	36	46	"gene_hgnc_entity"	"17126899"
"14239"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	87	90	"gene_hgnc_entity"	"17126899"
"14240"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	414	441	"gene_hgnc_entity"	"17126899"
"14241"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	443	452	"gene_hgnc_entity"	"17126899"
"14242"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	484	494	"gene_hgnc_entity"	"17126899"
"14243"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	649	658	"gene_hgnc_entity"	"17126899"
"14244"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	731	740	"gene_hgnc_entity"	"17126899"
"14245"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	749	759	"gene_hgnc_entity"	"17126899"
"14246"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	843	853	"gene_hgnc_entity"	"17126899"
"14247"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	975	984	"gene_hgnc_entity"	"17126899"
"14248"	"extracellular signal-regulated kinase"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1084	1121	"gene_hgnc_entity"	"17126899"
"14249"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1123	1126	"gene_hgnc_entity"	"17126899"
"14250"	"c-Jun-NH2-terminal kinase"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1129	1154	"gene_hgnc_entity"	"17126899"
"14251"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1156	1159	"gene_hgnc_entity"	"17126899"
"14252"	"p38"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1166	1169	"gene_hgnc_entity"	"17126899"
"14253"	"MAPK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1170	1174	"gene_hgnc_entity"	"17126899"
