"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"15995"	"c-Jun N-terminal kinase"	"c-jun n-terminal kinase"	"c-jun n-terminal kinase"	"9288"	"52780"	1162	1185	"gene_entity"	"24260470"
"15996"	"JNK"	"jnk"	"jnk"	"9288"	"52774"	1187	1190	"gene_entity"	"24260470"
"15997"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1214	1223	"chemical_entity_p"	"24260470"
"15998"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1225	1234	"chemical_entity_p"	"24260470"
"15999"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1496	1505	"chemical_entity_p"	"24260470"
"16000"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1559	1564	"gene_entity"	"24260470"
"16001"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1569	1574	"gene_entity"	"24260470"
"16002"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1670	1679	"chemical_entity_p"	"24260470"
"16003"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1716	1721	"gene_entity"	"24260470"
"16004"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1726	1731	"gene_entity"	"24260470"
"16005"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1774	1783	"chemical_entity_p"	"24260470"
"16006"	"bisphenol A"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	19	30	"chemical_entity_p"	"23391485"
"16007"	"bisphenol A"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	158	169	"chemical_entity_p"	"23391485"
"16008"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	171	174	"chemical_entity_p"	"23391485"
"16009"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	250	263	"cancer_type_entity_p"	"23391485"
"16010"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	454	457	"chemical_entity_p"	"23391485"
"16011"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	897	900	"chemical_entity_p"	"23391485"
"16012"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	1082	1085	"chemical_entity_p"	"23391485"
"16013"	"Oct4"	"POU5F1"	"POU5F1"	"HGNC:9221"	"5460"	1179	1183	"gene_hgnc_entity"	"23391485"
"16014"	"Nanog"	"NANOG"	"NANOG"	"HGNC:20857"	"79923"	1188	1193	"gene_hgnc_entity"	"23391485"
"16015"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	1215	1218	"chemical_entity_p"	"23391485"
"16016"	"E-cadherin"	"CDH1"	"CDH1"	"HGNC:1748"	"999"	1256	1266	"gene_hgnc_entity"	"23391485"
"16017"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	1355	1358	"chemical_entity_p"	"23391485"
"16018"	"canceration"	"Cancers"	"Cancers"	"10007"	"D009369"	1445	1456	"cancer_type_entity_p"	"23391485"
"16019"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	1503	1506	"chemical_entity_p"	"23391485"
"16020"	"Polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	0	11	"chemical_entity_p"	"29112149"
"16021"	"Breast Cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	44	57	"cancer_type_entity_p"	"29112149"
"16022"	"Breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	70	83	"cancer_type_entity_p"	"29112149"
"16023"	"neoplasms"	"Cancers"	"Cancers"	"10007"	"D009369"	110	119	"cancer_type_entity_p"	"29112149"
"16024"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	268	281	"cancer_type_entity_p"	"29112149"
"16025"	"neoplasms"	"Cancers"	"Cancers"	"10007"	"D009369"	300	309	"cancer_type_entity_p"	"29112149"
"16026"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	466	479	"cancer_type_entity_p"	"29112149"
"16027"	"epidermal growth factor receptor 2"	"ERBB2"	"ERBB2"	"HGNC:3430"	"2064"	654	688	"gene_hgnc_entity"	"29112149"
"16028"	"HER2"	"ERBB2"	"ERBB2"	"HGNC:3430"	"2064"	690	694	"gene_hgnc_entity"	"29112149"
"16029"	"Tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	697	703	"cancer_type_entity_p"	"29112149"
"16030"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	767	780	"cancer_type_entity_p"	"29112149"
"16031"	"TNBC"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	782	786	"cancer_type_entity_p"	"29112149"
"16032"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	941	947	"cancer_type_entity_p"	"29112149"
"16033"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	1059	1070	"chemical_entity_p"	"29112149"
"16034"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	1352	1363	"chemical_entity_p"	"29112149"
"16035"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1367	1380	"cancer_type_entity_p"	"29112149"
"16036"	"HER2"	"ERBB2"	"ERBB2"	"HGNC:3430"	"2064"	1434	1438	"gene_hgnc_entity"	"29112149"
"16037"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1545	1557	"hallmark"	"29112149"
"16038"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	42	51	"chemical_entity_p"	"15570052"
"16039"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	82	88	"cancer_type_entity_p"	"15570052"
"16040"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	165	176	"chemical_entity_p"	"15570052"
"16041"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	193	204	"chemical_entity_p"	"15570052"
"16042"	"catechins"	"Catechin"	"Catechin"	"109"	"D002392"	210	219	"chemical_entity_p"	"15570052"
"16043"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	341	347	"cancer_type_entity_p"	"15570052"
"16044"	"proanthocyanidins"	"Proanthocyanidins"	"Proanthocyanidins"	"130"	"D044945"	353	370	"chemical_entity_p"	"15570052"
"16045"	"catechins"	"Catechin"	"Catechin"	"109"	"D002392"	399	408	"chemical_entity_p"	"15570052"
"16046"	"proanthocyanidins"	"Proanthocyanidins"	"Proanthocyanidins"	"130"	"D044945"	536	553	"chemical_entity_p"	"15570052"
"16047"	"catechins"	"Catechin"	"Catechin"	"109"	"D002392"	590	599	"chemical_entity_p"	"15570052"
"16048"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1054	1059	"cancer_type_entity_p"	"15570052"
"16049"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1214	1227	"cancer_type_entity_p"	"15570052"
"16050"	"tumor multiplicity"	"Cancers"	"Cancers"	"10007"	"D009369"	1345	1363	"cancer_type_entity_p"	"15570052"
"16051"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1389	1398	"chemical_entity_p"	"15570052"
"16052"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1594	1603	"chemical_entity_p"	"15570052"
"16053"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1737	1750	"cancer_type_entity_p"	"15570052"
"16054"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1831	1840	"chemical_entity_p"	"15570052"
"16055"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	236	242	"cancer_type_entity_p"	"16818523"
"16056"	"CCT"	"cct"	"cct"	"5821"	"33125"	1626	1629	"gene_entity"	"16818523"
"16057"	"gastric cancer"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	46	60	"cancer_type_entity_p"	"21678111"
"16058"	"gastric cancer"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	186	200	"cancer_type_entity_p"	"21678111"
"16059"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	279	291	"chemical_entity_p"	"21678111"
"16060"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	779	791	"chemical_entity_p"	"21678111"
"16061"	"salvigenin"	"salvigenin"	"salvigenin"	"6457"	"C014049"	364	374	"chemical_entity_p"	"28278660"
"16062"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	608	621	"cancer_type_entity_p"	"28278660"
"16063"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	633	643	"cancer_type_entity_cell"	"28278660"
"16064"	"2(3)-tert-butyl-4-hydroxyanisole"	"2-tert-butyl-4-hydroxyanisole"	"2-tert-butyl-4-hydroxyanisole"	"3661"	"C051361"	810	842	"chemical_entity_p"	"8269610"
"16065"	"BHA"	"2-tert-butyl-4-hydroxyanisole"	"2-tert-butyl-4-hydroxyanisole"	"3661"	"C051361"	844	847	"chemical_entity_p"	"8269610"
"16066"	"BHA"	"2-tert-butyl-4-hydroxyanisole"	"2-tert-butyl-4-hydroxyanisole"	"3661"	"C051361"	1025	1028	"chemical_entity_p"	"8269610"
"16067"	"hepatocellular damage"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	1373	1394	"cancer_type_entity_p"	"8269610"
"16068"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1692	1698	"cancer_type_entity_p"	"8269610"
"16069"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	22	33	"chemical_entity_p"	"23771133"
"16070"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	47	53	"cancer_type_entity_p"	"23771133"
"16071"	"Oral cancer"	"Mouth Cancer"	"Mouth Cancer"	"551"	"D009062"	55	66	"cancer_type_entity_p"	"23771133"
"16072"	"tumor invasion"	"Neoplasm Invasiveness"	"Neoplasm Invasiveness"	"9999"	"D009361"	194	208	"cancer_type_entity_p"	"23771133"
"16073"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	398	404	"cancer_type_entity_p"	"23771133"
"16074"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	450	461	"chemical_entity_p"	"23771133"
"16075"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	465	471	"cancer_type_entity_p"	"23771133"
"16076"	"Polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	587	598	"chemical_entity_p"	"23771133"
"16077"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	611	625	"hallmark"	"23771133"
"16078"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	704	715	"chemical_entity_p"	"23771133"
"16079"	"carcinomas"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	738	748	"cancer_type_entity_p"	"23771133"
"16080"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	783	789	"cancer_type_entity_p"	"23771133"
"16081"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	835	840	"cancer_type_entity_p"	"23771133"
"16082"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	930	941	"chemical_entity_p"	"23771133"
"16083"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	955	962	"cancer_type_entity_p"	"23771133"
"16084"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	30	35	"cancer_type_entity_p"	"25981672"
"16085"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	76	84	"chemical_entity_p"	"25981672"
"16086"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	105	109	"gene_hgnc_entity"	"25981672"
"16087"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	195	201	"cancer_type_entity_p"	"25981672"
"16088"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	262	270	"chemical_entity_p"	"25981672"
"16089"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	272	275	"chemical_entity_p"	"25981672"
"16090"	"P-gp"	"PGP"	"PGP"	"HGNC:8909"	"283871"	277	281	"gene_hgnc_entity"	"25981672"
"16091"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	368	371	"chemical_entity_p"	"25981672"
"16092"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	512	517	"cancer_type_entity_p"	"25981672"
"16093"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	534	537	"chemical_entity_p"	"25981672"
"16094"	"MCF7"	"Breast Cancer"	"mcf7"	"484"	"D001943"	775	779	"cancer_type_entity_cell"	"25981672"
"16095"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	795	800	"cancer_type_entity_p"	"25981672"
"16096"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	834	837	"chemical_entity_p"	"25981672"
"16097"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	932	935	"chemical_entity_p"	"25981672"
"16098"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1002	1005	"chemical_entity_p"	"25981672"
"16099"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1014	1017	"chemical_entity_p"	"25981672"
"16100"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	201	209	"cancer_type_entity_p"	"14709393"
"16101"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	221	228	"cancer_type_entity_cell"	"14709393"
"16102"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	233	238	"cancer_type_entity_p"	"14709393"
"16103"	"RBL-2H3"	"Leukemia"	"rbl-2h3"	"559"	"D007938"	993	1000	"cancer_type_entity_cell"	"14709393"
"16104"	"Decorosides A"	"decoroside A"	"decoroside A"	"4319"	"C000589050"	0	13	"chemical_entity_p"	"24868859"
"16105"	"flavonoid glycosides"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	31	51	"chemical_entity_p"	"24868859"
"16106"	"flavonoid glycosides"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	225	245	"chemical_entity_p"	"24868859"
"16107"	"decoroside A"	"decoroside A"	"decoroside A"	"4319"	"C000589050"	350	362	"chemical_entity_p"	"24868859"
"16108"	"decoroside B"	"decoroside B"	"decoroside B"	"4320"	"C000589051"	395	407	"chemical_entity_p"	"24868859"
"16109"	"myricitrin"	"myricitrin"	"myricitrin"	"4480"	"C008577"	445	455	"chemical_entity_p"	"24868859"
"16110"	"afzelin"	"afzelin"	"afzelin"	"7852"	"C477954"	461	468	"chemical_entity_p"	"24868859"
"16111"	"(-)-epicatechin"	"Catechin"	"Catechin"	"109"	"D002392"	474	489	"chemical_entity_p"	"24868859"
"16112"	"(+)-catechin"	"Catechin"	"Catechin"	"109"	"D002392"	495	507	"chemical_entity_p"	"24868859"
"16113"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	824	830	"cancer_type_entity_p"	"24868859"
"16114"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	268	281	"cancer_type_entity_p"	"8204106"
"16115"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	443	446	"gene_hgnc_entity"	"8204106"
"16116"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	469	472	"gene_hgnc_entity"	"8204106"
"16117"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	964	967	"gene_hgnc_entity"	"8204106"
"16118"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	972	975	"gene_hgnc_entity"	"8204106"
"16119"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1298	1304	"gene_hgnc_entity"	"8204106"
"16120"	"CYP3A"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1331	1336	"gene_hgnc_entity"	"8204106"
"16121"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1438	1444	"gene_hgnc_entity"	"8204106"
"16122"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	1705	1708	"gene_hgnc_entity"	"8204106"
"16123"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1948	1954	"gene_hgnc_entity"	"8204106"
"16124"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	2078	2081	"gene_hgnc_entity"	"8204106"
"16125"	"CYP3A"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	2144	2149	"gene_hgnc_entity"	"8204106"
"16126"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	2191	2194	"gene_hgnc_entity"	"8204106"
"16127"	"alpha-naphthoflavone"	"alpha-naphthoflavone"	"alpha-naphthoflavone"	"5578"	"C011512"	2278	2298	"chemical_entity_p"	"8204106"
"16128"	"TOR"	"RORC"	"RORC"	"HGNC:10260"	"6097"	2441	2444	"gene_hgnc_entity"	"8204106"
"16129"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	33	41	"chemical_entity_p"	"23054333"
"16130"	"Anethole"	"anethole"	"anethole"	"3489"	"C006578"	77	85	"chemical_entity_p"	"23054333"
"16131"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	247	255	"chemical_entity_p"	"23054333"
"16132"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	305	317	"hallmark"	"23054333"
"16133"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	356	368	"hallmark"	"23054333"
"16134"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	436	444	"chemical_entity_p"	"23054333"
"16135"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	677	682	"gene_entity"	"23054333"
"16136"	"interleukin-1b"	"interleukin-1b"	"interleukin-1b"	"7606"	"43169"	685	699	"gene_entity"	"23054333"
"16137"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	701	706	"gene_entity"	"23054333"
"16138"	"IL-17"	"il-17"	"il-17"	"7649"	"43518"	725	730	"gene_entity"	"23054333"
"16139"	"myeloperoxidase"	"myeloperoxidase"	"myeloperoxidase"	"9799"	"55806"	737	752	"gene_entity"	"23054333"
"16140"	"AST"	"ast"	"ast"	"14978"	"85147"	848	851	"gene_entity"	"23054333"
"16141"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	1025	1033	"chemical_entity_p"	"23054333"
"16142"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1118	1123	"gene_entity"	"23054333"
"16143"	"IL-1b"	"il-1b"	"il-1b"	"7606"	"43168"	1125	1130	"gene_entity"	"23054333"
"16144"	"IL-17"	"il-17"	"il-17"	"7649"	"43518"	1135	1140	"gene_entity"	"23054333"
"16145"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1172	1184	"hallmark"	"23054333"
"16146"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	1207	1215	"chemical_entity_p"	"23054333"
"16147"	"AST"	"ast"	"ast"	"14978"	"85147"	1386	1389	"gene_entity"	"23054333"
"16148"	"anethole"	"anethole"	"anethole"	"3489"	"C006578"	1551	1559	"chemical_entity_p"	"23054333"
"16149"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1584	1596	"hallmark"	"23054333"
"16150"	"Catechins"	"Catechin"	"Catechin"	"109"	"D002392"	0	9	"chemical_entity_p"	"23894704"
"16151"	"catechin"	"Catechin"	"Catechin"	"109"	"D002392"	131	139	"chemical_entity_p"	"23894704"
"16152"	"Polyphenon E"	"polyphenon E"	"polyphenon E"	"5630"	"C472086"	268	280	"chemical_entity_p"	"23894704"
"16153"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	327	332	"cancer_type_entity_p"	"23894704"
"16154"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1773	1779	"cancer_type_entity_p"	"22567145"
"16155"	"glyceollin I"	"glyceollin"	"glyceollin"	"7775"	"C017343"	12	24	"chemical_entity_p"	"24399048"
"16156"	"Glyceollin I"	"glyceollin"	"glyceollin"	"7775"	"C017343"	114	126	"chemical_entity_p"	"24399048"
"16157"	"glyceollin I"	"glyceollin"	"glyceollin"	"7775"	"C017343"	434	446	"chemical_entity_p"	"24399048"
"16158"	"glyceollin II"	"glyceollin II"	"glyceollin II"	"7764"	"C000591133"	677	690	"chemical_entity_p"	"24399048"
"16159"	"glyceollin I"	"glyceollin"	"glyceollin"	"7775"	"C017343"	852	864	"chemical_entity_p"	"24399048"
"16160"	"glyceollins"	"glyceollin"	"glyceollin"	"7775"	"C017343"	949	960	"chemical_entity_p"	"24399048"
"16161"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	12	17	"gene_hgnc_entity"	"10668484"
"16162"	"intestinal cancer"	"Intestinal Neoplasms"	"Intestinal Neoplasms"	"8141"	"D007414"	21	38	"cancer_type_entity_p"	"10668484"
"16163"	"COX-1"	"MT-CO1"	"MT-CO1"	"HGNC:7419"	"4512"	156	161	"gene_hgnc_entity"	"10668484"
"16164"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	211	216	"gene_hgnc_entity"	"10668484"
"16165"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	343	348	"gene_hgnc_entity"	"10668484"
"16166"	"colorectal adenocarcinomas"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	401	427	"cancer_type_entity_p"	"10668484"
"16167"	"COX-1"	"MT-CO1"	"MT-CO1"	"HGNC:7419"	"4512"	437	442	"gene_hgnc_entity"	"10668484"
"16168"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	559	576	"cancer_type_entity_p"	"10668484"
"16169"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	663	670	"chemical_entity_p"	"10668484"
"16170"	"COX-2"	"cox-2"	"cox-2"	"13109"	"74449"	762	767	"gene_entity"	"10668484"
"16171"	"COX-2"	"cox-2"	"cox-2"	"13109"	"74449"	789	794	"gene_entity"	"10668484"
"16172"	"tumor multiplicity"	"Cancers"	"Cancers"	"10007"	"D009369"	820	838	"cancer_type_entity_p"	"10668484"
"16173"	"APC"	"Adenomatous Polyposis Colus"	"Adenomatous Polyposis Colus"	"230105"	"D011125"	876	879	"cancer_type_entity_p"	"10668484"
"16174"	"COX-2"	"MT-CO2"	"MT-CO2"	"HGNC:7421"	"4513"	924	929	"gene_hgnc_entity"	"10668484"
"16175"	"intestinal tumors"	"Intestinal Neoplasms"	"Intestinal Neoplasms"	"8141"	"D007414"	964	981	"cancer_type_entity_p"	"10668484"
"16176"	"Chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	17	26	"chemical_entity_p"	"29518899"
"16177"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	126	130	"gene_entity"	"29518899"
"16178"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	186	195	"chemical_entity_p"	"29518899"
"16179"	"RAW 264.7"	"Acute Monocytic Leukemia"	"raw 264.7"	"568"	"D007948"	312	321	"cancer_type_entity_cell"	"29518899"
"16180"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	404	416	"hallmark"	"29518899"
"16181"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	569	573	"gene_entity"	"29518899"
"16182"	"p65"	"p65"	"p65"	"13597"	"77172"	612	615	"gene_entity"	"29518899"
"16183"	"IL-1beta"	"il-1beta"	"il-1beta"	"7606"	"43173"	637	645	"gene_entity"	"29518899"
"16184"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	648	652	"gene_entity"	"29518899"
"16185"	"TNF-alpha"	"tnf-alpha"	"tnf-alpha"	"17028"	"96166"	683	692	"gene_entity"	"29518899"
"16186"	"cyclooxygenase 2"	"cyclooxygenase 2"	"cyclooxygenase 2"	"13109"	"74448"	699	715	"gene_entity"	"29518899"
"16187"	"COX-2"	"cox-2"	"cox-2"	"13109"	"74449"	717	722	"gene_entity"	"29518899"
"16188"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	837	846	"chemical_entity_p"	"29518899"
"16189"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	983	992	"chemical_entity_p"	"29518899"
"16190"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	67	71	"gene_entity"	"16846465"
"16191"	"ABCG2"	"abcg2"	"abcg2"	"73"	"468"	72	77	"gene_entity"	"16846465"
"16192"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	93	103	"chemical_entity_p"	"16846465"
"16193"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	218	222	"gene_entity"	"16846465"
"16194"	"ABCG2"	"abcg2"	"abcg2"	"73"	"468"	224	229	"gene_entity"	"16846465"
"16195"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	382	386	"gene_entity"	"16846465"
"16196"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	515	519	"gene_entity"	"16846465"
"16197"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	634	638	"gene_entity"	"16846465"
"16198"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	737	741	"gene_entity"	"16846465"
"16199"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	874	878	"gene_entity"	"16846465"
"16200"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	969	973	"gene_entity"	"16846465"
"16201"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1107	1116	"chemical_entity_p"	"16846465"
"16202"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	1178	1182	"gene_entity"	"16846465"
"16203"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	1225	1229	"gene_entity"	"16846465"
"16204"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	14	20	"gene_hgnc_entity"	"22513143"
"16205"	"liver and renal cancers"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	167	190	"cancer_type_entity_p"	"22513143"
"16206"	"cytochrome P450"	"CYP4F3"	"CYP4F3"	"HGNC:2646"	"4051"	320	335	"gene_hgnc_entity"	"22513143"
"16207"	"CYP"	"CYP4F3"	"CYP4F3"	"HGNC:2646"	"4051"	337	340	"gene_hgnc_entity"	"22513143"
"16208"	"CYP"	"CYP4F3"	"CYP4F3"	"HGNC:2646"	"4051"	591	594	"gene_hgnc_entity"	"22513143"
"16209"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	682	688	"gene_hgnc_entity"	"22513143"
"16210"	"CYP3A5"	"CYP3A5"	"CYP3A5"	"HGNC:2638"	"1577"	858	864	"gene_hgnc_entity"	"22513143"
"16211"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	903	909	"gene_hgnc_entity"	"22513143"
"16212"	"flavin"	"4,6-dinitro-o-cresol"	"flavin"	"1866"	"C024132"	942	948	"chemical_entity_e"	"22513143"
"16213"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1059	1065	"gene_hgnc_entity"	"22513143"
"16214"	"CYP"	"CYP4F3"	"CYP4F3"	"HGNC:2646"	"4051"	1122	1125	"gene_hgnc_entity"	"22513143"
"16215"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1191	1197	"gene_hgnc_entity"	"22513143"
"16216"	"CYP3A4"	"CYP3A4"	"CYP3A4"	"HGNC:2637"	"1576"	1413	1419	"gene_hgnc_entity"	"22513143"
