"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"10289"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1309	1313	"chemical_entity_p"	"15537824"
"10290"	"caspase 14"	"CASP14"	"CASP14"	"HGNC:1502"	"23581"	1333	1343	"gene_hgnc_entity"	"15537824"
"10291"	"transforming growth factor-beta1"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	1366	1398	"gene_hgnc_entity"	"15537824"
"10292"	"caspase 14"	"CASP14"	"CASP14"	"HGNC:1502"	"23581"	1433	1443	"gene_hgnc_entity"	"15537824"
"10293"	"p57"	"CDKN1C"	"CDKN1C"	"HGNC:1786"	"1028"	1561	1564	"gene_hgnc_entity"	"15537824"
"10294"	"KIP2"	"CDKN1C"	"CDKN1C"	"HGNC:1786"	"1028"	1565	1569	"gene_hgnc_entity"	"15537824"
"10295"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1571	1575	"chemical_entity_p"	"15537824"
"10296"	"caspase 14"	"CASP14"	"CASP14"	"HGNC:1502"	"23581"	1662	1672	"gene_hgnc_entity"	"15537824"
"10297"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1703	1707	"chemical_entity_p"	"15537824"
"10298"	"nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	14	36	"gene_hgnc_entity"	"15532722"
"10299"	"Nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	267	289	"gene_hgnc_entity"	"15532722"
"10300"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	291	300	"gene_hgnc_entity"	"15532722"
"10301"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	496	505	"gene_hgnc_entity"	"15532722"
"10302"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	647	656	"gene_hgnc_entity"	"15532722"
"10303"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	720	729	"gene_hgnc_entity"	"15532722"
"10304"	"NAC"	"XK"	"XK"	"HGNC:12811"	"7504"	831	834	"gene_hgnc_entity"	"15532722"
"10305"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	840	848	"chemical_entity_p"	"15532722"
"10306"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	850	853	"chemical_entity_p"	"15532722"
"10307"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	914	923	"gene_hgnc_entity"	"15532722"
"10308"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1017	1026	"gene_hgnc_entity"	"15532722"
"10309"	"NAC"	"XK"	"XK"	"HGNC:12811"	"7504"	1095	1098	"gene_hgnc_entity"	"15532722"
"10310"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1102	1105	"chemical_entity_p"	"15532722"
"10311"	"interleukin 1-beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	1239	1257	"gene_hgnc_entity"	"15532722"
"10312"	"IL-1beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	1259	1267	"gene_hgnc_entity"	"15532722"
"10313"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1270	1274	"gene_hgnc_entity"	"15532722"
"10314"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1280	1307	"gene_hgnc_entity"	"15532722"
"10315"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1309	1318	"gene_hgnc_entity"	"15532722"
"10316"	"IL-1beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	1390	1398	"gene_hgnc_entity"	"15532722"
"10317"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1400	1404	"gene_hgnc_entity"	"15532722"
"10318"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1410	1419	"gene_hgnc_entity"	"15532722"
"10319"	"NAC"	"XK"	"XK"	"HGNC:12811"	"7504"	1542	1545	"gene_hgnc_entity"	"15532722"
"10320"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1550	1553	"chemical_entity_p"	"15532722"
"10321"	"NAC"	"XK"	"XK"	"HGNC:12811"	"7504"	1730	1733	"gene_hgnc_entity"	"15532722"
"10322"	"Cur"	"Curcumin"	"Curcumin"	"8"	"D003474"	1738	1741	"chemical_entity_p"	"15532722"
"10323"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1780	1789	"gene_hgnc_entity"	"15532722"
"10324"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	0	7	"chemical_entity_p"	"27698862"
"10325"	"mTOR"	"mtor"	"mtor"	"10057"	"57313"	68	72	"gene_entity"	"27698862"
"10326"	"hepatocarcinoma and sarcoma"	"Sarcoma"	"Sarcoma"	"597"	"D012509"	101	128	"cancer_type_entity_p"	"27698862"
"10327"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	137	144	"chemical_entity_p"	"27698862"
"10328"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	223	228	"cancer_type_entity_p"	"27698862"
"10329"	"VEGF-A"	"vegf-a"	"vegf-a"	"18016"	"101817"	365	371	"gene_entity"	"27698862"
"10330"	"sarcoma"	"Sarcoma"	"Sarcoma"	"597"	"D012509"	432	439	"cancer_type_entity_p"	"27698862"
"10331"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	478	485	"chemical_entity_p"	"27698862"
"10332"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	538	544	"cancer_type_entity_p"	"27698862"
"10333"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	658	665	"chemical_entity_p"	"27698862"
"10334"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	694	701	"chemical_entity_p"	"27698862"
"10335"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	772	779	"chemical_entity_p"	"27698862"
"10336"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	891	896	"cancer_type_entity_p"	"27698862"
"10337"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	944	949	"cancer_type_entity_p"	"27698862"
"10338"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	984	989	"cancer_type_entity_p"	"27698862"
"10339"	"mammalian target of rapamycin"	"MTOR"	"MTOR"	"HGNC:3942"	"2475"	1064	1093	"gene_hgnc_entity"	"27698862"
"10340"	"mTOR"	"MTOR"	"MTOR"	"HGNC:3942"	"2475"	1097	1101	"gene_hgnc_entity"	"27698862"
"10341"	"hypoxia-inducible factor-1a"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1104	1131	"gene_hgnc_entity"	"27698862"
"10342"	"HIF-1a"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1133	1139	"gene_hgnc_entity"	"27698862"
"10343"	"VEGF-A"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1142	1148	"gene_hgnc_entity"	"27698862"
"10344"	"UNC-51-like kinase-1"	"ULK1"	"ULK1"	"HGNC:12558"	"8408"	1150	1170	"gene_hgnc_entity"	"27698862"
"10345"	"ULK1"	"ULK1"	"ULK1"	"HGNC:12558"	"8408"	1172	1176	"gene_hgnc_entity"	"27698862"
"10346"	"LC3A"	"MAP1LC3A"	"MAP1LC3A"	"HGNC:6838"	"84557"	1231	1235	"gene_hgnc_entity"	"27698862"
"10347"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1333	1338	"cancer_type_entity_p"	"27698862"
"10348"	"sarcoma"	"Sarcoma"	"Sarcoma"	"597"	"D012509"	1402	1409	"cancer_type_entity_p"	"27698862"
"10349"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1442	1449	"chemical_entity_p"	"27698862"
"10350"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1455	1460	"cancer_type_entity_p"	"27698862"
"10351"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1514	1521	"chemical_entity_p"	"27698862"
"10352"	"sarcoma"	"Sarcoma"	"Sarcoma"	"597"	"D012509"	1638	1645	"cancer_type_entity_p"	"27698862"
"10353"	"mTOR"	"mtor"	"mtor"	"10057"	"57313"	1753	1757	"gene_entity"	"27698862"
"10354"	"HIF-1a"	"hif-1a"	"hif-1a"	"7047"	"39874"	1759	1765	"gene_entity"	"27698862"
"10355"	"VEGF-A"	"vegf-a"	"vegf-a"	"18016"	"101817"	1770	1776	"gene_entity"	"27698862"
"10356"	"ULK1"	"ulk1"	"ulk1"	"17796"	"100702"	1816	1820	"gene_entity"	"27698862"
"10357"	"LC3A"	"lc3a"	"lc3a"	"9236"	"52408"	1825	1829	"gene_entity"	"27698862"
"10358"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1869	1876	"chemical_entity_p"	"27698862"
"10359"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1941	1948	"chemical_entity_p"	"27698862"
"10360"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	2006	2013	"chemical_entity_p"	"27698862"
"10361"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2032	2037	"cancer_type_entity_p"	"27698862"
"10362"	"mTOR"	"mtor"	"mtor"	"10057"	"57313"	2097	2101	"gene_entity"	"27698862"
"10363"	"HIF-1a"	"hif-1a"	"hif-1a"	"7047"	"39874"	2103	2109	"gene_entity"	"27698862"
"10364"	"VEGF-A"	"vegf-a"	"vegf-a"	"18016"	"101817"	2114	2120	"gene_entity"	"27698862"
"10365"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	2137	2144	"chemical_entity_p"	"27698862"
"10366"	"mTOR"	"mtor"	"mtor"	"10057"	"57313"	2184	2188	"gene_entity"	"27698862"
"10367"	"ULK1"	"ulk1"	"ulk1"	"17796"	"100702"	2226	2230	"gene_entity"	"27698862"
"10368"	"LC3A"	"lc3a"	"lc3a"	"9236"	"52408"	2235	2239	"gene_entity"	"27698862"
"10369"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	166	172	"cancer_type_entity_p"	"20120114"
"10370"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	583	592	"gene_hgnc_entity"	"20120114"
"10371"	"nuclear factor kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	603	625	"gene_hgnc_entity"	"20120114"
"10372"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	627	635	"gene_hgnc_entity"	"20120114"
"10373"	"retinoid X receptor"	"RXRA"	"RXRA"	"HGNC:10477"	"6256"	680	699	"gene_hgnc_entity"	"20120114"
"10374"	"RXR"	"RXRA"	"RXRA"	"HGNC:10477"	"6256"	701	704	"gene_hgnc_entity"	"20120114"
"10375"	"2,2-diphenyl-1-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	760	789	"chemical_entity_p"	"20120114"
"10376"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	810	814	"chemical_entity_p"	"20120114"
"10377"	"HL-60"	"Leukemia"	"hl-60"	"559"	"D007938"	835	840	"cancer_type_entity_cell"	"20120114"
"10378"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	845	850	"cancer_type_entity_cell"	"20120114"
"10379"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	961	969	"gene_hgnc_entity"	"20120114"
"10380"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	1032	1036	"chemical_entity_p"	"20120114"
"10381"	"HL-60"	"Leukemia"	"hl-60"	"559"	"D007938"	1112	1117	"cancer_type_entity_cell"	"20120114"
"10382"	"RXR"	"RXRA"	"RXRA"	"HGNC:10477"	"6256"	1159	1162	"gene_hgnc_entity"	"20120114"
"10383"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1420	1425	"cancer_type_entity_cell"	"20120114"
"10384"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	70	85	"cancer_type_entity_p"	"15342391"
"10385"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	139	154	"cancer_type_entity_p"	"15342391"
"10386"	"Genistein"	"Genistein"	"Genistein"	"127"	"D019833"	561	570	"chemical_entity_p"	"15342391"
"10387"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	713	721	"gene_hgnc_entity"	"15342391"
"10388"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1039	1047	"gene_hgnc_entity"	"15342391"
"10389"	"PIM-2"	"PIM2"	"PIM2"	"HGNC:8987"	"11040"	1111	1116	"gene_hgnc_entity"	"15342391"
"10390"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1202	1210	"gene_hgnc_entity"	"15342391"
"10391"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1387	1396	"chemical_entity_p"	"15342391"
"10392"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1439	1447	"gene_hgnc_entity"	"15342391"
"10393"	"PIM-2"	"PIM2"	"PIM2"	"HGNC:8987"	"11040"	1449	1454	"gene_hgnc_entity"	"15342391"
"10394"	"NFkappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1721	1729	"gene_hgnc_entity"	"15342391"
"10395"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1800	1805	"cancer_type_entity_p"	"15342391"
"10396"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	292	296	"gene_entity"	"16732381"
"10397"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	307	311	"gene_entity"	"16732381"
"10398"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"tumor necrosis factor-alpha"	"17028"	"96168"	454	481	"gene_entity"	"16732381"
"10399"	"TNF-alpha"	"tnf-alpha"	"tnf-alpha"	"17028"	"96166"	483	492	"gene_entity"	"16732381"
"10400"	"iNOS"	"inos"	"inos"	"10720"	"61389"	859	863	"gene_entity"	"16732381"
"10401"	"capsazepine"	"capsazepine"	"capsazepine"	"1558"	"C071423"	988	999	"chemical_entity_p"	"16732381"
"10402"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1056	1060	"gene_entity"	"16732381"
"10403"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1070	1074	"gene_entity"	"16732381"
"10404"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1174	1178	"gene_entity"	"16732381"
"10405"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1263	1267	"gene_entity"	"16732381"
"10406"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1448	1452	"gene_entity"	"16732381"
"10407"	"CGRP"	"cgrp"	"cgrp"	"2179"	"12097"	1575	1579	"gene_entity"	"16732381"
"10408"	"2-hydroxy chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	22	40	"chemical_entity_p"	"21573336"
"10409"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	51	61	"chemical_entity_p"	"21573336"
"10410"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	71	77	"cancer_type_entity_p"	"21573336"
"10411"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	123	133	"chemical_entity_p"	"21573336"
"10412"	"flavones"	"Flavones"	"flavones"	"113"	"D047309"	247	255	"chemical_entity_e"	"21573336"
"10413"	"flavonols"	"Flavonols"	"Flavonols"	"120"	"D044948"	257	266	"chemical_entity_p"	"21573336"
"10414"	"chalcones"	"Chalcones"	"Chalcones"	"110"	"D047188"	271	280	"chemical_entity_p"	"21573336"
"10415"	"2-hydroxy chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	385	403	"chemical_entity_p"	"21573336"
"10416"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	421	430	"chemical_entity_p"	"21573336"
"10417"	"2-hydroxy chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	621	639	"chemical_entity_p"	"21573336"
"10418"	"2-hydroxy chalcone"	"Chalcones"	"Chalcones"	"110"	"D047188"	758	776	"chemical_entity_p"	"21573336"
"10419"	"Luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	0	8	"chemical_entity_p"	"25023990"
"10420"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	74	89	"cancer_type_entity_p"	"25023990"
"10421"	"Prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	102	117	"cancer_type_entity_p"	"25023990"
"10422"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	119	122	"cancer_type_entity_p"	"25023990"
"10423"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	189	195	"cancer_type_entity_p"	"25023990"
"10424"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	286	292	"cancer_type_entity_p"	"25023990"
"10425"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	325	331	"cancer_type_entity_p"	"25023990"
"10426"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	474	477	"cancer_type_entity_p"	"25023990"
"10427"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	539	547	"chemical_entity_p"	"25023990"
"10428"	"L"	"Luteolin"	"Luteolin"	"117"	"D047311"	549	550	"chemical_entity_p"	"25023990"
"10429"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	653	656	"cancer_type_entity_p"	"25023990"
"10430"	"CXCL12"	"CXCL12"	"CXCL12"	"HGNC:10672"	"6387"	714	720	"gene_hgnc_entity"	"25023990"
"10431"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	755	758	"cancer_type_entity_p"	"25023990"
"10432"	"L+E"	"Luteolin"	"Luteolin"	"117"	"D047311"	824	827	"chemical_entity_p"	"25023990"
"10433"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	838	841	"cancer_type_entity_p"	"25023990"
"10434"	"immunodeficiency"	"immunodeficiency"	"immunodeficiency"	"D007153"	"D007153"	914	930	"hallmark"	"25023990"
"10435"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	980	983	"cancer_type_entity_p"	"25023990"
"10436"	"L+E+P"	"Luteolin"	"Luteolin"	"117"	"D047311"	1121	1126	"chemical_entity_p"	"25023990"
"10437"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1154	1159	"cancer_type_entity_p"	"25023990"
"10438"	"CXCL12"	"CXCL12"	"CXCL12"	"HGNC:10672"	"6387"	1181	1187	"gene_hgnc_entity"	"25023990"
"10439"	"CXCR4"	"CXCR4"	"CXCR4"	"HGNC:2561"	"7852"	1188	1193	"gene_hgnc_entity"	"25023990"
"10440"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1230	1236	"cancer_type_entity_p"	"25023990"
"10441"	"L+E"	"Luteolin"	"Luteolin"	"117"	"D047311"	1264	1267	"chemical_entity_p"	"25023990"
"10442"	"Pten"	"PTEN"	"PTEN"	"HGNC:9588"	"5728"	1334	1338	"gene_hgnc_entity"	"25023990"
"10443"	"prostate tumors"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1359	1374	"cancer_type_entity_p"	"25023990"
"10444"	"L+E"	"Luteolin"	"Luteolin"	"117"	"D047311"	1389	1392	"chemical_entity_p"	"25023990"
"10445"	"L+E+P"	"Luteolin"	"Luteolin"	"117"	"D047311"	1574	1579	"chemical_entity_p"	"25023990"
"10446"	"interleukin-8"	"CXCL8"	"CXCL8"	"HGNC:6025"	"3576"	1617	1630	"gene_hgnc_entity"	"25023990"
"10447"	"vascular endothelial growth factor"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1635	1669	"gene_hgnc_entity"	"25023990"
"10448"	"L+E"	"Luteolin"	"Luteolin"	"117"	"D047311"	1761	1764	"chemical_entity_p"	"25023990"
"10449"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1776	1779	"cancer_type_entity_p"	"25023990"
"10450"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	53	62	"chemical_entity_p"	"19127598"
"10451"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	72	87	"cancer_type_entity_p"	"19127598"
"10452"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	105	116	"chemical_entity_p"	"19127598"
"10453"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	120	135	"cancer_type_entity_p"	"19127598"
"10454"	"isoflavone genistein"	"Genistein"	"Genistein"	"127"	"D019833"	170	190	"chemical_entity_p"	"19127598"
"10455"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	234	249	"cancer_type_entity_p"	"19127598"
"10456"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	251	254	"cancer_type_entity_p"	"19127598"
"10457"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	294	297	"cancer_type_entity_p"	"19127598"
"10458"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	350	359	"chemical_entity_p"	"19127598"
"10459"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	469	472	"cancer_type_entity_p"	"19127598"
"10460"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	514	523	"chemical_entity_p"	"19127598"
"10461"	"cyclooxygenase-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	534	550	"gene_hgnc_entity"	"19127598"
"10462"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	552	557	"gene_hgnc_entity"	"19127598"
"10463"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	601	604	"cancer_type_entity_p"	"19127598"
"10464"	"LNCaP"	"Prostate Cancer"	"lncap"	"527"	"D011471"	617	622	"cancer_type_entity_cell"	"19127598"
"10465"	"15-hydroxyprostaglandin dehydrogenase"	"CBR1"	"CBR1"	"HGNC:1548"	"873"	685	722	"gene_hgnc_entity"	"19127598"
"10466"	"15-PGDH"	"CBR1"	"CBR1"	"HGNC:1548"	"873"	724	731	"gene_hgnc_entity"	"19127598"
"10467"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	784	793	"chemical_entity_p"	"19127598"
"10468"	"EP4"	"PTGER4"	"PTGER4"	"HGNC:9596"	"5734"	856	859	"gene_hgnc_entity"	"19127598"
"10469"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	905	914	"chemical_entity_p"	"19127598"
"10470"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1136	1145	"chemical_entity_p"	"19127598"
"10471"	"isoflavone"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1236	1246	"chemical_entity_p"	"19127598"
"10472"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1273	1276	"cancer_type_entity_p"	"19127598"
"10473"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1421	1424	"cancer_type_entity_p"	"19127598"
"10474"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1444	1455	"chemical_entity_p"	"19127598"
"10475"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	1503	1508	"gene_hgnc_entity"	"19127598"
"10476"	"p21"	"p21"	"p21"	"2806"	"15718"	1531	1534	"gene_entity"	"19127598"
"10477"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	1585	1590	"gene_hgnc_entity"	"19127598"
"10478"	"p21"	"p21"	"p21"	"2806"	"15718"	1609	1612	"gene_entity"	"19127598"
"10479"	"isoflavone"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1640	1650	"chemical_entity_p"	"19127598"
"10480"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1752	1763	"chemical_entity_p"	"19127598"
"10481"	"PCa"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1767	1770	"cancer_type_entity_p"	"19127598"
"10482"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	0	4	"gene_hgnc_entity"	"29052674"
"10483"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	43	51	"chemical_entity_p"	"29052674"
"10484"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	72	85	"cancer_type_entity_p"	"29052674"
"10485"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	187	200	"cancer_type_entity_p"	"29052674"
"10486"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	508	513	"cancer_type_entity_p"	"29052674"
"10487"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	574	580	"cancer_type_entity_p"	"29052674"
"10488"	"epidermal growth factor receptor"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	617	649	"gene_hgnc_entity"	"29052674"
"10489"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	651	655	"gene_hgnc_entity"	"29052674"
"10490"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	813	821	"chemical_entity_p"	"29052674"
"10491"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	828	832	"gene_hgnc_entity"	"29052674"
"10492"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	844	849	"cancer_type_entity_cell"	"29052674"
"10493"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	891	904	"cancer_type_entity_p"	"29052674"
"10494"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	915	920	"cancer_type_entity_p"	"29052674"
"10495"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	945	953	"chemical_entity_p"	"29052674"
"10496"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1043	1049	"cancer_type_entity_p"	"29052674"
"10497"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1129	1134	"cancer_type_entity_p"	"29052674"
"10498"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1161	1169	"chemical_entity_p"	"29052674"
"10499"	"EGFR"	"egfr"	"egfr"	"4827"	"27430"	1177	1181	"gene_entity"	"29052674"
"10500"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1322	1328	"cancer_type_entity_p"	"29052674"
"10501"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	165	171	"cancer_type_entity_p"	"2303318"
"10502"	"Ehrlich Ascites Tumor"	"Carcinoma, Ehrlich Tumor"	"Carcinoma, Ehrlich Tumor"	"3233"	"D002286"	286	307	"cancer_type_entity_p"	"2303318"
"10503"	"EAT"	"Carcinoma, Ehrlich Tumor"	"Carcinoma, Ehrlich Tumor"	"3233"	"D002286"	309	312	"cancer_type_entity_p"	"2303318"
"10504"	"EAT"	"Carcinoma, Ehrlich Tumor"	"Carcinoma, Ehrlich Tumor"	"3233"	"D002286"	377	380	"cancer_type_entity_p"	"2303318"
