"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"4971"	"350"	"nonylphenol"	"8865"	"Lung Cancer"	1	"15777086"
"4972"	"350"	"nonylphenol"	"527"	"Prostate Cancer"	1	"24908729"
"4973"	"350"	"nonylphenol"	"506"	"Liver Cancer"	3	"11530281,11800169,10854714"
"4974"	"350"	"nonylphenol"	"559"	"Leukemia"	2	"27550319,20056579"
"4975"	"350"	"nonylphenol"	"230098"	"Hepatocellular carcinoma"	3	"11800169,10854714,10330684"
"4976"	"350"	"nonylphenol"	"538"	"Ovarian Cancer"	4	"22552626,26407941,18854640,25690688"
"4977"	"350"	"nonylphenol"	"521"	"Melanoma"	1	"28168795"
"4978"	"350"	"nonylphenol"	"3224"	"Carcinoma"	1	"15958052"
"4979"	"350"	"nonylphenol"	"612"	"Neuroblastoma"	1	"27366082"
"4980"	"350"	"nonylphenol"	"593"	"Osteosarcoma"	2	"11800169,10854714"
"4981"	"350"	"nonylphenol"	"3232"	"Ductal Carcinoma"	2	"17369015,15958052"
"4982"	"350"	"nonylphenol"	"518"	"Pituitary Tumor"	4	"15531431,22230296,19479013,14563396"
"4983"	"350"	"nonylphenol"	"530"	"Testicular Cancer"	1	"9524557"
"4984"	"350"	"nonylphenol"	"3225"	"Carcinoma in Situ"	1	"9524557"
"4985"	"350"	"nonylphenol"	"534"	"Germ Cell"	1	"9524557"
"4986"	"4767"	"flavan-3-ol"	"484"	"Breast Cancer"	8	"23570524,22272136,12967197,26284809,23772110,11720850,23343084,12946404"
"4987"	"4767"	"flavan-3-ol"	"15585"	"Colorectal Cancer"	5	"29463813,26774105,24905821,18398871,20540818"
"4988"	"4767"	"flavan-3-ol"	"527"	"Prostate Cancer"	2	"26307544,18641202"
"4989"	"4767"	"flavan-3-ol"	"494"	"Colon Cancer"	1	"29244711"
"4990"	"4767"	"flavan-3-ol"	"506"	"Liver Cancer"	4	"21985227,22312287,23772110,23343084"
"4991"	"4767"	"flavan-3-ol"	"230098"	"Hepatocellular carcinoma"	2	"23772110,23343084"
"4992"	"4767"	"flavan-3-ol"	"538"	"Ovarian Cancer"	2	"27470560,25776829"
"4993"	"4767"	"flavan-3-ol"	"500"	"Gastric Cancer"	1	"12230128"
"4994"	"4767"	"flavan-3-ol"	"568"	"Acute Monocytic Leukemia"	1	"11558561"
"4995"	"4767"	"flavan-3-ol"	"540"	"Cervical Cancer"	1	"26501251"
"4996"	"4767"	"flavan-3-ol"	"603"	"Glioblastoma"	1	"26284809"
"4997"	"4767"	"flavan-3-ol"	"612"	"Neuroblastoma"	1	"29621196"
"4998"	"4767"	"flavan-3-ol"	"572"	"Leukemia Myeloid"	1	"28808383"
"4999"	"4767"	"flavan-3-ol"	"563"	"Acute Myeloid Leukemia"	1	"28808383"
"5000"	"4767"	"flavan-3-ol"	"597"	"Sarcoma"	1	"26501251"
"5001"	"4767"	"flavan-3-ol"	"3233"	"Carcinoma, Ehrlich Tumor"	1	"23570524"
"5002"	"4767"	"flavan-3-ol"	"515"	"Pheochromocytoma"	1	"21183323"
"5003"	"2475"	"6-O-galloylglucose"	"484"	"Breast Cancer"	5	"22387705,12925310,16449979,19888728,27401212"
"5004"	"2475"	"6-O-galloylglucose"	"15585"	"Colorectal Cancer"	4	"29871992,12085217,29515203,19888728"
"5005"	"2475"	"6-O-galloylglucose"	"8865"	"Lung Cancer"	3	"9892181,12925310,24243401"
"5006"	"2475"	"6-O-galloylglucose"	"527"	"Prostate Cancer"	3	"17331955,20623641,19721258"
"5007"	"2475"	"6-O-galloylglucose"	"494"	"Colon Cancer"	3	"22387705,12925310,19888728"
"5008"	"2475"	"6-O-galloylglucose"	"506"	"Liver Cancer"	1	"27980577"
"5009"	"2475"	"6-O-galloylglucose"	"559"	"Leukemia"	3	"18693020,25633333,17081606"
"5010"	"2475"	"6-O-galloylglucose"	"538"	"Ovarian Cancer"	1	"25816079"
"5011"	"2475"	"6-O-galloylglucose"	"500"	"Gastric Cancer"	1	"12230128"
"5012"	"2475"	"6-O-galloylglucose"	"568"	"Acute Monocytic Leukemia"	1	"11558561"
"5013"	"2475"	"6-O-galloylglucose"	"618"	"Skin Neoplasms"	1	"10493515"
"5014"	"2475"	"6-O-galloylglucose"	"230100"	"Non-Small-Cell Lung Carcinoma"	1	"24243401"
"5015"	"2475"	"6-O-galloylglucose"	"10000"	"Neoplasm Metastasis"	2	"16449979,12801907"
"5016"	"2475"	"6-O-galloylglucose"	"603"	"Glioblastoma"	1	"29407769"
"5017"	"2475"	"6-O-galloylglucose"	"572"	"Leukemia Myeloid"	1	"17081606"
"5018"	"2475"	"6-O-galloylglucose"	"6176"	"Fibrosarcoma"	1	"15823585"
"5019"	"2475"	"6-O-galloylglucose"	"597"	"Sarcoma"	1	"25633333"
"5020"	"2475"	"6-O-galloylglucose"	"8141"	"Intestinal Neoplasms"	1	"12085217"
"5021"	"92"	"Triclosan"	"484"	"Breast Cancer"	14	"29310425,11935210,28844962,25937633,26878784,27902959,17992702,24684733,12654184,20653288,25192815,21935973,15358634,20932229"
"5022"	"92"	"Triclosan"	"8865"	"Lung Cancer"	2	"27133297,25329306"
"5023"	"92"	"Triclosan"	"527"	"Prostate Cancer"	3	"25313139,25682003,28096238"
"5024"	"92"	"Triclosan"	"506"	"Liver Cancer"	1	"26970259"
"5025"	"92"	"Triclosan"	"559"	"Leukemia"	1	"26204821"
"5026"	"92"	"Triclosan"	"230098"	"Hepatocellular carcinoma"	1	"29849464"
"5027"	"92"	"Triclosan"	"538"	"Ovarian Cancer"	1	"24835555"
"5028"	"92"	"Triclosan"	"568"	"Acute Monocytic Leukemia"	1	"15288590"
"5029"	"92"	"Triclosan"	"618"	"Skin Neoplasms"	1	"15288590"
"5030"	"92"	"Triclosan"	"230100"	"Non-Small-Cell Lung Carcinoma"	1	"27133297"
"5031"	"92"	"Triclosan"	"486"	"Hereditary Breast and Ovarian Cancer Syndrome"	3	"26878784,24684733,20932229"
"5032"	"92"	"Triclosan"	"1274"	"Adenocarcinoma"	1	"15358634"
"5033"	"92"	"Triclosan"	"522"	"Retinoblastoma"	3	"23816424,23181152,22151915"
"5034"	"92"	"Triclosan"	"520"	"Eye Neoplasms"	1	"23816424"
"5035"	"6097"	"8-prenylnaringenin"	"484"	"Breast Cancer"	17	"17681752,17643984,24443427,19103290,25771121,22172099,11675933,23836544,25044854,16019205,15876408,19733663,21997247,18201740,23541764,16608212,23874474"
"5036"	"6097"	"8-prenylnaringenin"	"15585"	"Colorectal Cancer"	5	"25771121,20633549,23361834,17579893,16715376"
"5037"	"6097"	"8-prenylnaringenin"	"8865"	"Lung Cancer"	1	"18087812"
"5038"	"6097"	"8-prenylnaringenin"	"527"	"Prostate Cancer"	3	"16678392,17726738,25771121"
"5039"	"6097"	"8-prenylnaringenin"	"494"	"Colon Cancer"	3	"18087812,25771121,20633549"
"5040"	"6097"	"8-prenylnaringenin"	"559"	"Leukemia"	3	"24443427,25771121,17715491"
"5041"	"6097"	"8-prenylnaringenin"	"538"	"Ovarian Cancer"	1	"25771121"
"5042"	"6097"	"8-prenylnaringenin"	"521"	"Melanoma"	2	"18087812,24443427"
"5043"	"6097"	"8-prenylnaringenin"	"568"	"Acute Monocytic Leukemia"	1	"19686724"
"5044"	"6097"	"8-prenylnaringenin"	"3224"	"Carcinoma"	1	"11675933"
"5045"	"6097"	"8-prenylnaringenin"	"486"	"Hereditary Breast and Ovarian Cancer Syndrome"	1	"23541764"
"5046"	"6097"	"8-prenylnaringenin"	"603"	"Glioblastoma"	1	"28665345"
"5047"	"6097"	"8-prenylnaringenin"	"607"	"Glioma"	1	"28665345"
"5048"	"6097"	"8-prenylnaringenin"	"1274"	"Adenocarcinoma"	1	"20633549"
"5049"	"6097"	"8-prenylnaringenin"	"612"	"Neuroblastoma"	1	"24070601"
"5050"	"6097"	"8-prenylnaringenin"	"561"	"Acute T-Lymphocytic Leukemia"	1	"22933043"
"5051"	"6097"	"8-prenylnaringenin"	"541"	"Endometrial Cancer"	3	"16019205,19733663,23874474"
"5052"	"6097"	"8-prenylnaringenin"	"15814"	"Leukemia, T-Cell"	1	"22933043"
"5053"	"6097"	"8-prenylnaringenin"	"3753"	"Choriocarcinoma"	1	"16608212"
"5054"	"6097"	"8-prenylnaringenin"	"3011"	"Burkitt Lymphoma"	1	"17715491"
"5055"	"2447"	"beta-penta-O-galloyl-glucose"	"484"	"Breast Cancer"	9	"23731217,21598989,24508804,25358452,25918543,21319227,21289371,20809980,21614488"
"5056"	"2447"	"beta-penta-O-galloyl-glucose"	"15585"	"Colorectal Cancer"	2	"29778287,21048315"
"5057"	"2447"	"beta-penta-O-galloyl-glucose"	"8865"	"Lung Cancer"	2	"27196315,20599777"
"5058"	"2447"	"beta-penta-O-galloyl-glucose"	"527"	"Prostate Cancer"	9	"26805810,19269999,14963012,19825802,20599777,21048308,18790750,15105050,20809980"
"5059"	"2447"	"beta-penta-O-galloyl-glucose"	"494"	"Colon Cancer"	1	"27196315"
"5060"	"2447"	"beta-penta-O-galloyl-glucose"	"506"	"Liver Cancer"	2	"24389959,21319227"
"5061"	"2447"	"beta-penta-O-galloyl-glucose"	"559"	"Leukemia"	1	"10554885"
"5062"	"2447"	"beta-penta-O-galloyl-glucose"	"230098"	"Hepatocellular carcinoma"	2	"24389959,21319227"
"5063"	"2447"	"beta-penta-O-galloyl-glucose"	"568"	"Acute Monocytic Leukemia"	2	"26805810,10644043"
"5064"	"2447"	"beta-penta-O-galloyl-glucose"	"10000"	"Neoplasm Metastasis"	2	"15105050,21289371"
"5065"	"2447"	"beta-penta-O-galloyl-glucose"	"603"	"Glioblastoma"	1	"24508804"
"5066"	"2447"	"beta-penta-O-galloyl-glucose"	"532"	"Kidney Tumors"	1	"22172427"
"5067"	"2447"	"beta-penta-O-galloyl-glucose"	"6176"	"Fibrosarcoma"	1	"15105050"
"5068"	"2447"	"beta-penta-O-galloyl-glucose"	"230102"	"Lewis Lung Carcinoma"	1	"15845650"
"5069"	"2447"	"beta-penta-O-galloyl-glucose"	"5758"	"Leukemia, Erythroblastic, Acute"	1	"14609132"
"5070"	"6068"	"pinocembrin"	"484"	"Breast Cancer"	3	"21899551,15305306,27123037"
"5071"	"6068"	"pinocembrin"	"15585"	"Colorectal Cancer"	7	"26459308,28385566,17186548,26347954,24660462,23504630,21973101"
"5072"	"6068"	"pinocembrin"	"8865"	"Lung Cancer"	1	"20025279"
"5073"	"6068"	"pinocembrin"	"494"	"Colon Cancer"	8	"26459308,28385566,17186548,29244711,26347954,24660462,23504630,21973101"
"5074"	"6068"	"pinocembrin"	"506"	"Liver Cancer"	2	"21899551,27509964"
"5075"	"6068"	"pinocembrin"	"559"	"Leukemia"	1	"20025279"
"5076"	"6068"	"pinocembrin"	"521"	"Melanoma"	1	"29807112"
"5077"	"6068"	"pinocembrin"	"500"	"Gastric Cancer"	1	"26347954"
"5078"	"6068"	"pinocembrin"	"568"	"Acute Monocytic Leukemia"	1	"21830094"
"5079"	"6068"	"pinocembrin"	"618"	"Skin Neoplasms"	1	"28039793"
"5080"	"6068"	"pinocembrin"	"3240"	"Squamous Cell Carcinoma"	1	"28547940"
"5081"	"6068"	"pinocembrin"	"1274"	"Adenocarcinoma"	1	"21515353"
"5082"	"6068"	"pinocembrin"	"612"	"Neuroblastoma"	1	"28084593"
"5083"	"6068"	"pinocembrin"	"547"	"Head and Neck Cancer"	1	"28547940"
"5084"	"6068"	"pinocembrin"	"8141"	"Intestinal Neoplasms"	1	"26347954"
"5085"	"6068"	"pinocembrin"	"16523"	"B-Cell Lymphoma"	1	"26367700"
"5086"	"6068"	"pinocembrin"	"18148"	"Neoplasms, Squamous Cell"	1	"26347954"
"5087"	"6068"	"pinocembrin"	"598"	"Neurologic Manifestations"	1	"28007523"
"5088"	"1996"	"2,5-di-tert-butylhydroquinone"	"484"	"Breast Cancer"	2	"26717916,16712525"
"5089"	"1996"	"2,5-di-tert-butylhydroquinone"	"15585"	"Colorectal Cancer"	1	"28846107"
"5090"	"1996"	"2,5-di-tert-butylhydroquinone"	"8865"	"Lung Cancer"	1	"27677589"
"5091"	"1996"	"2,5-di-tert-butylhydroquinone"	"527"	"Prostate Cancer"	7	"24849495,21232596,26014123,22845469,23898810,27188467,24495178"
"5092"	"1996"	"2,5-di-tert-butylhydroquinone"	"506"	"Liver Cancer"	2	"23707609,26091733"
"5093"	"1996"	"2,5-di-tert-butylhydroquinone"	"559"	"Leukemia"	1	"24079514"
"5094"	"1996"	"2,5-di-tert-butylhydroquinone"	"538"	"Ovarian Cancer"	1	"29410730"
"5095"	"1996"	"2,5-di-tert-butylhydroquinone"	"500"	"Gastric Cancer"	3	"26387654,27604137,23685796"
"5096"	"1996"	"2,5-di-tert-butylhydroquinone"	"507"	"Pancreatic Cancer"	1	"25540678"
"5097"	"1996"	"2,5-di-tert-butylhydroquinone"	"3224"	"Carcinoma"	1	"28846107"
"5098"	"1996"	"2,5-di-tert-butylhydroquinone"	"230100"	"Non-Small-Cell Lung Carcinoma"	1	"23707609"
"5099"	"1996"	"2,5-di-tert-butylhydroquinone"	"540"	"Cervical Cancer"	1	"23707609"
"5100"	"1996"	"2,5-di-tert-butylhydroquinone"	"603"	"Glioblastoma"	1	"25106108"
"5101"	"1996"	"2,5-di-tert-butylhydroquinone"	"524"	"Bladder Cancer"	1	"16014739"
"5102"	"1996"	"2,5-di-tert-butylhydroquinone"	"20423"	"Carcinoma, Pancreatic Ductal"	1	"25540678"
"5103"	"1996"	"2,5-di-tert-butylhydroquinone"	"599"	"Brain Tumor"	1	"25106108"
"5104"	"1996"	"2,5-di-tert-butylhydroquinone"	"572"	"Leukemia Myeloid"	1	"24079514"
"5105"	"1996"	"2,5-di-tert-butylhydroquinone"	"587"	"Multiple Myeloma"	1	"16014739"
"5106"	"1996"	"2,5-di-tert-butylhydroquinone"	"15825"	"Leukemia, Promyelocytic, Acute"	1	"16014739"
"5107"	"1996"	"2,5-di-tert-butylhydroquinone"	"563"	"Acute Myeloid Leukemia"	1	"24079514"
"5108"	"5071"	"icaritin"	"484"	"Breast Cancer"	8	"21376032,16323292,26079090,25577511,28529129,24718680,23977023,22345291"
"5109"	"5071"	"icaritin"	"15585"	"Colorectal Cancer"	3	"27900033,26427664,28103582"
"5110"	"5071"	"icaritin"	"8865"	"Lung Cancer"	2	"25135717,26079090"
"5111"	"5071"	"icaritin"	"527"	"Prostate Cancer"	3	"27537398,27207661,25908644"
"5112"	"5071"	"icaritin"	"494"	"Colon Cancer"	2	"26427664,28103582"
"5113"	"5071"	"icaritin"	"506"	"Liver Cancer"	2	"20560114,24145579"
"5114"	"5071"	"icaritin"	"559"	"Leukemia"	1	"23550021"
"5115"	"5071"	"icaritin"	"230098"	"Hepatocellular carcinoma"	4	"26376676,20560114,24278260,24145579"
"5116"	"5071"	"icaritin"	"538"	"Ovarian Cancer"	1	"29625193"
"5117"	"5071"	"icaritin"	"230100"	"Non-Small-Cell Lung Carcinoma"	1	"25135717"
"5118"	"5071"	"icaritin"	"3240"	"Squamous Cell Carcinoma"	1	"27889233"
"5119"	"5071"	"icaritin"	"603"	"Glioblastoma"	3	"27904667,26356761,25577511"
"5120"	"5071"	"icaritin"	"607"	"Glioma"	1	"27904667"
"5121"	"5071"	"icaritin"	"524"	"Bladder Cancer"	1	"26496799"
"5122"	"5071"	"icaritin"	"1274"	"Adenocarcinoma"	1	"27207661"
"5123"	"5071"	"icaritin"	"593"	"Osteosarcoma"	1	"29425587"
"5124"	"5071"	"icaritin"	"577"	"Lymphoma"	1	"23550021"
"5125"	"5071"	"icaritin"	"572"	"Leukemia Myeloid"	1	"24895574"
"5126"	"5071"	"icaritin"	"525"	"Kidney (Renal Cell) Cancer"	2	"24324713,25577511"
"5127"	"5071"	"icaritin"	"587"	"Multiple Myeloma"	1	"25865044"
"5128"	"5071"	"icaritin"	"541"	"Endometrial Cancer"	1	"21408143"
"5129"	"5071"	"icaritin"	"563"	"Acute Myeloid Leukemia"	1	"23550021"
"5130"	"5071"	"icaritin"	"558"	"Hematologic Neoplasms"	1	"25887673"
"5131"	"5071"	"icaritin"	"27924"	"Prostatic Neoplasms, Castration-Resistant"	1	"25908644"
"5132"	"5071"	"icaritin"	"16524"	"Lymphoma, T-Cell"	1	"25887673"
"5133"	"5071"	"icaritin"	"3011"	"Burkitt Lymphoma"	1	"24895574"
"5134"	"6576"	"5,7,4'-trihydroxyflavone"	"484"	"Breast Cancer"	3	"23592903,26872304,2749004"
"5135"	"6576"	"5,7,4'-trihydroxyflavone"	"15585"	"Colorectal Cancer"	5	"24626522,19638489,19050992,21548803,16868069"
"5136"	"6576"	"5,7,4'-trihydroxyflavone"	"8865"	"Lung Cancer"	2	"21111588,20937639"
"5137"	"6576"	"5,7,4'-trihydroxyflavone"	"527"	"Prostate Cancer"	7	"29097203,14750216,25408199,16648554,18292973,22006862,25351792"
"5138"	"6576"	"5,7,4'-trihydroxyflavone"	"506"	"Liver Cancer"	1	"25698902"
"5139"	"6576"	"5,7,4'-trihydroxyflavone"	"559"	"Leukemia"	1	"23160683"
"5140"	"6576"	"5,7,4'-trihydroxyflavone"	"230098"	"Hepatocellular carcinoma"	2	"25698902,15924350"
"5141"	"6576"	"5,7,4'-trihydroxyflavone"	"568"	"Acute Monocytic Leukemia"	1	"23160683"
"5142"	"6576"	"5,7,4'-trihydroxyflavone"	"618"	"Skin Neoplasms"	1	"28191273"
"5143"	"6576"	"5,7,4'-trihydroxyflavone"	"3224"	"Carcinoma"	1	"29491062"
"5144"	"6576"	"5,7,4'-trihydroxyflavone"	"540"	"Cervical Cancer"	1	"28191273"
"5145"	"6576"	"5,7,4'-trihydroxyflavone"	"10000"	"Neoplasm Metastasis"	1	"25351792"
"5146"	"6576"	"5,7,4'-trihydroxyflavone"	"3240"	"Squamous Cell Carcinoma"	1	"23160683"
"5147"	"6576"	"5,7,4'-trihydroxyflavone"	"607"	"Glioma"	2	"27622606,29115634"
"5148"	"6576"	"5,7,4'-trihydroxyflavone"	"524"	"Bladder Cancer"	1	"23724790"
"5149"	"6576"	"5,7,4'-trihydroxyflavone"	"9999"	"Neoplasm Invasiveness"	2	"15523693,25351792"
"5150"	"6576"	"5,7,4'-trihydroxyflavone"	"522"	"Retinoblastoma"	2	"29136761,16648554"
"5151"	"6576"	"5,7,4'-trihydroxyflavone"	"6579"	"Gastrointestinal Neoplasms"	2	"19638489,23197449"
"5152"	"4585"	"baohuoside I"	"484"	"Breast Cancer"	3	"22785466,25407882,26293804"
"5153"	"4585"	"baohuoside I"	"15585"	"Colorectal Cancer"	1	"26293804"
"5154"	"4585"	"baohuoside I"	"8865"	"Lung Cancer"	3	"22687635,26859114,26644047"
"5155"	"4585"	"baohuoside I"	"527"	"Prostate Cancer"	2	"19289254,26052153"
"5156"	"4585"	"baohuoside I"	"506"	"Liver Cancer"	1	"26118776"
"5157"	"4585"	"baohuoside I"	"230098"	"Hepatocellular carcinoma"	1	"26118776"
"5158"	"4585"	"baohuoside I"	"521"	"Melanoma"	4	"23368920,27418138,22743248,29260980"
"5159"	"4585"	"baohuoside I"	"507"	"Pancreatic Cancer"	1	"23672050"
"5160"	"4585"	"baohuoside I"	"618"	"Skin Neoplasms"	1	"23807305"
"5161"	"4585"	"baohuoside I"	"230100"	"Non-Small-Cell Lung Carcinoma"	4	"22687635,26859114,29260980,26644047"
"5162"	"4585"	"baohuoside I"	"3240"	"Squamous Cell Carcinoma"	1	"23807305"
"5163"	"4585"	"baohuoside I"	"603"	"Glioblastoma"	1	"28560001"
"5164"	"4585"	"baohuoside I"	"607"	"Glioma"	1	"28560001"
"5165"	"4585"	"baohuoside I"	"593"	"Osteosarcoma"	5	"25119583,28621234,29425587,27056897,17980359"
"5166"	"4585"	"baohuoside I"	"599"	"Brain Tumor"	1	"28560001"
"5167"	"4585"	"baohuoside I"	"572"	"Leukemia Myeloid"	1	"22493659"
"5168"	"4585"	"baohuoside I"	"587"	"Multiple Myeloma"	2	"21172343,29260980"
"5169"	"4585"	"baohuoside I"	"6176"	"Fibrosarcoma"	1	"27056897"
"5170"	"4585"	"baohuoside I"	"563"	"Acute Myeloid Leukemia"	1	"22493659"
"5171"	"4585"	"baohuoside I"	"498"	"Esophageal Cancer"	1	"21785828"
"5172"	"4585"	"baohuoside I"	"597"	"Sarcoma"	1	"27056897"
"5173"	"4585"	"baohuoside I"	"546"	"Vulvar Cancer"	1	"23807305"
"5174"	"4585"	"baohuoside I"	"3229"	"Adenocarcinoma, Bronchiolo-Alveolar"	1	"22687635"
"5175"	"4585"	"baohuoside I"	"230104"	"Hepatoblastoma"	1	"26118776"
"5176"	"4585"	"baohuoside I"	"3744"	"Chondrosarcoma"	1	"27056897"
"5177"	"4585"	"baohuoside I"	"13023"	"Sarcoma 180"	1	"25119583"
"5178"	"6625"	"phenoxodiol"	"484"	"Breast Cancer"	2	"28408225,26432036"
"5179"	"6625"	"phenoxodiol"	"15585"	"Colorectal Cancer"	1	"19220577"
"5180"	"6625"	"phenoxodiol"	"527"	"Prostate Cancer"	6	"20564423,25400509,22357205,19209173,15922855,16507219"
"5181"	"6625"	"phenoxodiol"	"559"	"Leukemia"	2	"17904534,19535345"
"5182"	"6625"	"phenoxodiol"	"538"	"Ovarian Cancer"	10	"15666998,12730675,16353157,17904534,29277787,19156549,17457041,16507219,19364253,16784025"
"5183"	"6625"	"phenoxodiol"	"507"	"Pancreatic Cancer"	1	"19278301"
"5184"	"6625"	"phenoxodiol"	"3224"	"Carcinoma"	1	"15833870"
"5185"	"6625"	"phenoxodiol"	"486"	"Hereditary Breast and Ovarian Cancer Syndrome"	1	"26432036"
"5186"	"6625"	"phenoxodiol"	"603"	"Glioblastoma"	1	"28408225"
"5187"	"6625"	"phenoxodiol"	"1274"	"Adenocarcinoma"	1	"20518072"
"5188"	"6625"	"phenoxodiol"	"612"	"Neuroblastoma"	2	"28408225,26432036"
"5189"	"6625"	"phenoxodiol"	"572"	"Leukemia Myeloid"	1	"19535345"
"5190"	"6625"	"phenoxodiol"	"563"	"Acute Myeloid Leukemia"	1	"19535345"
"5191"	"6625"	"phenoxodiol"	"560"	"Acute Lymphoblastic Leukemia"	1	"19535345"
"5192"	"6625"	"phenoxodiol"	"515"	"Pheochromocytoma"	1	"17672914"
"5193"	"6625"	"phenoxodiol"	"8644"	"Leukemia, Lymphoid"	1	"19535345"
"5194"	"6625"	"phenoxodiol"	"499"	"Gallbladder Cancer"	1	"24902539"
"5195"	"6625"	"phenoxodiol"	"492"	"Bile Duct Cancer"	1	"19278301"
"5196"	"6625"	"phenoxodiol"	"2636"	"Biliary Tract Neoplasms"	1	"24902539"
"5197"	"6086"	"liquiritigenin"	"484"	"Breast Cancer"	8	"23153457,26134484,25420519,28003019,28396216,23874474,18177995,23882126"
"5198"	"6086"	"liquiritigenin"	"15585"	"Colorectal Cancer"	2	"29471888,27920817"
"5199"	"6086"	"liquiritigenin"	"8865"	"Lung Cancer"	2	"22519916,25978595"
"5200"	"6086"	"liquiritigenin"	"494"	"Colon Cancer"	1	"27920817"
"5201"	"6086"	"liquiritigenin"	"506"	"Liver Cancer"	2	"24738081,29098824"
"5202"	"6086"	"liquiritigenin"	"559"	"Leukemia"	1	"27538012"
"5203"	"6086"	"liquiritigenin"	"230098"	"Hepatocellular carcinoma"	1	"24738081"
"5204"	"6086"	"liquiritigenin"	"538"	"Ovarian Cancer"	2	"28482871,28654894"
"5205"	"6086"	"liquiritigenin"	"521"	"Melanoma"	1	"25978595"
"5206"	"6086"	"liquiritigenin"	"500"	"Gastric Cancer"	1	"27681719"
"5207"	"6086"	"liquiritigenin"	"568"	"Acute Monocytic Leukemia"	3	"23246826,22809034,23727892"
"5208"	"6086"	"liquiritigenin"	"3224"	"Carcinoma"	1	"24738081"
"5209"	"6086"	"liquiritigenin"	"540"	"Cervical Cancer"	2	"29098824,27538012"
"5210"	"6086"	"liquiritigenin"	"10000"	"Neoplasm Metastasis"	2	"29471888,25978595"
"5211"	"6086"	"liquiritigenin"	"607"	"Glioma"	1	"25351348"
"5212"	"6086"	"liquiritigenin"	"1274"	"Adenocarcinoma"	1	"27538012"
"5213"	"6086"	"liquiritigenin"	"599"	"Brain Tumor"	1	"25351348"
"5214"	"6086"	"liquiritigenin"	"572"	"Leukemia Myeloid"	1	"27538012"
"5215"	"6086"	"liquiritigenin"	"541"	"Endometrial Cancer"	1	"23874474"
"5216"	"6086"	"liquiritigenin"	"230101"	"Small cell lung cancer"	1	"22750816"
"5217"	"6086"	"liquiritigenin"	"515"	"Pheochromocytoma"	1	"28396216"
"5218"	"6086"	"liquiritigenin"	"3011"	"Burkitt Lymphoma"	1	"27681719"
"5219"	"6086"	"liquiritigenin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"5220"	"1616"	"tetrahydrocurcumin"	"484"	"Breast Cancer"	5	"29094265,26899573,16960658,24593988,29719770"
"5221"	"1616"	"tetrahydrocurcumin"	"15585"	"Colorectal Cancer"	6	"15073046,11237176,11370761,24859389,19000900,11221833"
"5222"	"1616"	"tetrahydrocurcumin"	"8865"	"Lung Cancer"	2	"29094265,29436654"
"5223"	"1616"	"tetrahydrocurcumin"	"527"	"Prostate Cancer"	1	"16787365"
"5224"	"1616"	"tetrahydrocurcumin"	"494"	"Colon Cancer"	2	"15073046,24859389"
"5225"	"1616"	"tetrahydrocurcumin"	"506"	"Liver Cancer"	1	"18395899"
"5226"	"1616"	"tetrahydrocurcumin"	"559"	"Leukemia"	2	"9617340,21928294"
"5227"	"1616"	"tetrahydrocurcumin"	"230098"	"Hepatocellular carcinoma"	2	"28766664,18395899"
"5228"	"1616"	"tetrahydrocurcumin"	"568"	"Acute Monocytic Leukemia"	3	"15073046,25502175,20372820"
"5229"	"1616"	"tetrahydrocurcumin"	"618"	"Skin Neoplasms"	2	"11237176,11370761"
"5230"	"1616"	"tetrahydrocurcumin"	"3224"	"Carcinoma"	1	"16960658"
"5231"	"1616"	"tetrahydrocurcumin"	"230100"	"Non-Small-Cell Lung Carcinoma"	1	"29436654"
"5232"	"1616"	"tetrahydrocurcumin"	"540"	"Cervical Cancer"	1	"29094265"
"5233"	"1616"	"tetrahydrocurcumin"	"593"	"Osteosarcoma"	1	"29207631"
"5234"	"1616"	"tetrahydrocurcumin"	"587"	"Multiple Myeloma"	1	"29719770"
"5235"	"1616"	"tetrahydrocurcumin"	"15825"	"Leukemia, Promyelocytic, Acute"	1	"21928294"
"5236"	"1616"	"tetrahydrocurcumin"	"6176"	"Fibrosarcoma"	1	"18565284"
"5237"	"1616"	"tetrahydrocurcumin"	"6579"	"Gastrointestinal Neoplasms"	1	"11221833"
"5238"	"59"	"Dinitrophenols"	"484"	"Breast Cancer"	2	"2551660,1358431"
"5239"	"59"	"Dinitrophenols"	"15585"	"Colorectal Cancer"	1	"27679575"
"5240"	"59"	"Dinitrophenols"	"8865"	"Lung Cancer"	1	"2551660"
"5241"	"59"	"Dinitrophenols"	"527"	"Prostate Cancer"	1	"19524545"
"5242"	"59"	"Dinitrophenols"	"559"	"Leukemia"	9	"19572256,12970384,27679575,22586497,12865969,2897875,2933415,10582202,9001418"
"5243"	"59"	"Dinitrophenols"	"230098"	"Hepatocellular carcinoma"	1	"7525592"
"5244"	"59"	"Dinitrophenols"	"521"	"Melanoma"	1	"21155627"
"5245"	"59"	"Dinitrophenols"	"500"	"Gastric Cancer"	1	"22586497"
"5246"	"59"	"Dinitrophenols"	"568"	"Acute Monocytic Leukemia"	2	"27679575,12865969"
"5247"	"59"	"Dinitrophenols"	"607"	"Glioma"	1	"3468375"
"5248"	"59"	"Dinitrophenols"	"599"	"Brain Tumor"	1	"3468375"
